,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
10,69087,10,0,"*Charles Kent, as we know from the barmaid of the Dog and Whistle, had on a pair of boots ‘clean dropping off him.’ (3) Those prints were made by some one deliberately trying to throw suspicion on Ralph Paton. To test this last conclusion, it was necessary to ascertain certain*","*The first question I asked him when he came to my house yesterday morning was what he was wearing on his feet on the fatal night. He replied at once that he had worn _boots_—he was still wearing them, in fact—having nothing else to put on. “So we get a*",19523,19739,1000,1
11,69087,11,0,"*“Across where?” “To The Larches, of course.” “My dear Caroline,” I said, “what for?” “Mr. Raymond wanted to see him very particularly,” said Caroline. “You might hear what it’s all about.” I raised my eyebrows. “Curiosity is not my besetting sin,” I remarked coldly. “I can exist comfortably without knowing*","*Poirot nodded. “So do I,” he said thoughtfully. There was a pause. “By the way,” I said, “I’ve got a message for you from my sister. Ralph Paton’s boots were black, not brown.” I was watching him closely as I gave the message, and I fancied that I saw a*",12253,12831,1000,1
12,69087,12,0,"*But Caroline’s words had reminded me of something. “I never knew that Poirot had an imbecile nephew?” I said curiously. “Didn’t you? Oh, he told me all about it. Poor lad. It’s a great grief to all the family. They’ve kept him at home so far, but it’s getting to*","*We are close to the house.” “Aren’t you coming in?” “No, me, I will promenade myself in the grounds. I will rejoin you by the lodge gates in a quarter of an hour’s time.” I nodded, and set off on my task. The only member of the family at home*",15287,16126,1000,0
13,69087,13,0,"*“You see, me, I have been familiar with the idea for some time.” Inspector Raglan, who had only had the idea presented to him a short half-hour ago, looked at Poirot unhappily, and went on with his discoveries. “Those alibis now. Worthless! Absolutely worthless. Got to start again. Find out*","*There is some one I wish to see, you understand—and at the same time it is not necessary that the whole village should intrigue itself about the matter—which is what would happen if the lady were seen to come to my house—for it is a lady. But to you she*",10818,11434,1000,0
14,69087,14,0,"*“Mightn’t have had time to go on with the letter just then,” suggested the inspector. “We know some one was with him at half-past nine. If that visitor turned up as soon as you left, and after he went, Miss Ackroyd came in to say good-night—well, he wouldn’t be able*","*I agreed. In the two years that Geoffrey Raymond has been secretary to Ackroyd, I have never seen him ruffled or out of temper. And he has been, I know, a most efficient secretary. In a minute or two Raymond returned, accompanied by Blunt. “I was right,” said Raymond excitedly.*",7108,7846,1000,1
15,69087,15,0,"*Yes, Mrs. Folliott was at home. I was ushered into a big drawing-room, and looked round me curiously as I waited for the mistress of the house. A large bare room, some good bits of old china, and some beautiful etchings, shabby covers and curtains. A lady’s room in every*","*That is quite right.” “And you were satisfied with her whilst she was with you? How long was she with you, by the way?” “Oh! a year or two—I can’t remember exactly how long. She—she is very capable. I’m sure you will find her quite satisfactory. I didn’t know she*",15811,15994,1000,0
16,69087,16,0,"*“Yes?” “Speak of her in a natural fashion. Ask him if he was down here when her husband died. You understand the kind of thing I mean. And while he replies, watch his face without seeming to watch it. _C’est compris?_” There was no time for more, for at that*","*“If his death was an accident——” “He was murdered, Mrs. Ackroyd,” I said brutally. She gave a little cry. “No theory of accident will hold water for a minute.” Mrs. Ackroyd looked at me in distress. I had no patience with what I thought was her silly fear of unpleasantness.*",7640,8615,1000,1
17,69087,17,0,"*That’s just it. He went out to meet her. I don’t know who she is.” (Bitter for Caroline to have to admit such a thing.) “But I can guess,” continued my indefatigable sister. I waited patiently. “His cousin.” “Flora Ackroyd?” I exclaimed in surprise. Flora Ackroyd is, of course, no*","*“The study of human nature, monsieur!” “Just so,” I said kindly. Clearly a retired hairdresser. Who knows the secrets of human nature better than a hairdresser? “Also, I had a friend—a friend who for many years never left my side. Occasionally of an imbecility to make one afraid, nevertheless he*",2732,3631,1000,1
18,69087,18,0,"*But you are a man of middle age, a doctor, a man who knows the folly and the vanity of most things in this life of ours. Well, well, we are neighbors. I beg of you to accept and present to your excellent sister my best marrow.” He stooped, and*","*It is the only place adjacent to the village of King’s Abbot where you can talk with a young woman unseen by the whole of the village. It adjoins the Park of Fernly. “Well,” I said, “go on.” “As I say, I was just coming back through the wood when*",2582,3525,1000,0
19,69087,19,0,"*Did you say the police?” Parker stared at me as though I were a ghost. “What’s the matter with you, Parker? If, as you say, your master has been murdered——” A gasp broke from Parker. “The master? Murdered? Impossible, sir!” It was my turn to stare. “Didn’t you telephone to*","*“I don’t want to alarm the household,” I said hesitatingly. Parker went across and shut the door from the big hall through which we had come. “I think that will be all right now, sir. The billiard room is at the other side of the house, and so are the*",8455,8891,1000,0
20,69087,20,0,"*Why shouldn’t he? I’ll swear the man is perfectly square and aboveboard.” “Without doubt, without doubt,” said Poirot soothingly. “Do not upset yourself.” He spoke as though to a fractious child. We all trooped into the dining-room. It seemed incredible that less than twenty-four hours had passed since I last*","*that woman.” “What woman?” “That Russell woman. Something very queer about her, and so I’ve always said. But Roger wouldn’t hear a word against her. Said she was a woman of great force of character, and that he admired and respected her. He was always going on about her rectitude*",15315,15657,1000,1
21,69087,21,0,"*If she felt any inward agitation, it did not display itself in any outward manifestation. “It seems a queer way of doing things, if you’ll allow me to say so,” she remarked. “Miss Russell—I have news to give you.” “Indeed!” “Charles Kent has been arrested at Liverpool.” Not a muscle*","*I was not married....” “So you took the name of the county as a surname for him. I understand.” “I got work. I managed to pay for his board and lodging. I never told him that I was his mother. But he turned out badly, he drank, then took to*",10272,11098,1000,0
22,69087,22,0,"*“That’s all bunkum,” said Raglan instantly. “These high-class servants get in such a funk that they act suspiciously for nothing at all.” “The fingerprints?” I hinted. “Nothing like Parker’s.” He gave a faint smile, and added: “And yours and Mr. Raymond’s don’t fit either, doctor.” “What about those of Captain*","*“Maybe not,” said the inspector tonelessly. “What have you got against him?” I asked. “Went out just on nine o’clock last night. Was seen in neighborhood of Fernly Park somewhere about nine-thirty. Not been seen since. Believed to be in serious money difficulties. I’ve got a pair of his shoes*",8859,9005,1000,1
23,69087,23,0,"*I seized my chance and rose also. “About the inquest,” I said. “Where would you prefer it to be held. Here, or at the Three Boars?” Mrs. Ackroyd stared at me with a dropped jaw. “The inquest?” she asked, the picture of consternation. “But surely there won’t have to be*","*“I’m sure he hadn’t. He even said, ‘I don’t want to take a hundred pounds down to dinner with me. Too bulgy.’” “Then the affair is very simple,” remarked Poirot. “Either he paid out that forty pounds sometime last evening, or else it has been stolen.” “That’s the matter in*",10357,11029,1000,0
24,69087,24,0,"*“What exactly?” I asked cautiously. “This new engagement. Flora and Hector Blunt. Of course not such a good match as Ralph would have been. But after all, happiness comes first. What dear Flora needs is an older man—some one steady and reliable, and then Hector is really a very distinguished*","*So easily acted on by suggestion. You, of course, know all about hypnosis and that sort of thing. The inspector shouts at her, says the word ‘steal’ over and over again, until the poor child gets an inhibition—or is it a complex?—I always mix up those two words—and actually thinks*",14869,15137,1000,0
25,69087,25,0,"*What is it that you would say?” “Well, as a matter of fact, I’ve read some of Captain Hastings’s narratives, and I thought, why not try my hand at something of the same kind? Seemed a pity not to—unique opportunity—probably the only time I’ll be mixed up with anything of*","*I nodded. “_Epatant!_” cried Poirot. “Let me see them—this instant.” I was not quite prepared for such a sudden demand. I racked my brains to remember certain details. “I hope you won’t mind,” I stammered. “I may have been a little—er—_personal_ now and then.” “Oh! I comprehend perfectly; you have*",18153,18264,1000,0
26,69087,26,0,"*cried the other. “That, too, is my watchword. Method, order, and the little gray cells.” “The cells?” said the inspector, staring. “The little gray cells of the brain,” explained the Belgian. “Oh, of course; well, we all use them, I suppose.” “In a greater or lesser degree,” murmured Poirot. “And*","*_Ursula Bourne (parlormaid).—In her own room until 9.55. Then in Servants’ Hall._ _Mrs. Cooper (cook).—In Servants’ Hall._ _Gladys Jones (second housemaid).—In Servants’ Hall._ _Elsie Dale.—Upstairs in bedroom. Seen there by Miss Russell and Miss Flora Ackroyd._ _Mary Thripp (kitchenmaid).—Servants’ Hall._ “The cook has been here seven years, the parlormaid eighteen*",7059,7418,1000,1
27,69087,27,0,"*A chair that apparently moved itself. To all three I say, ‘Why?’ and I find no answer.” He shook his head, puffed out his chest, and stood blinking at us. He looked ridiculously full of his own importance. It crossed my mind to wonder whether he was really any good*","*It ran as follows, written in a neat script:— _Major Blunt.—In billiard room with Mr. Raymond. (Latter confirms.)_ _Mr. Raymond.—Billiard room. (See above.)_ _Mrs. Ackroyd.—9.45 watching billiard match. Went up to bed 9.55. (Raymond and Blunt watched her up staircase.)_ _Miss Ackroyd.—Went straight from her uncle’s room upstairs. (Confirmed by*",9858,10436,1000,1
28,69087,28,0,"*The first thing is to get a clear history of what happened that evening—always bearing in mind that the person who speaks may be lying.” I raised my eyebrows. “Rather a suspicious attitude.” “But necessary—I assure you, necessary. Now first—Dr. Sheppard leaves the house at ten minutes to nine. How*",*“_Point No. 4._—The person with Mr. Ackroyd at nine-thirty was asking for money. We know Ralph Paton was in a scrape. “_These four points go to show that the person with Mr. Ackroyd at nine-thirty was Ralph Paton. But we know that Mr. Ackroyd was alive at a quarter to*,17572,18430,1000,0
29,69087,29,0,"*“Ye-es,” said Mrs. Ackroyd. “Oh! yes,” she added firmly. But I had noted the momentary hesitation, and I knew that there was still something she was keeping back. It was nothing less than a flash of sheer genius that prompted me to ask the question I did. “Mrs. Ackroyd,” I*","*she whispered. “It was you, then?” “Yes—I—you see—there were one or two pieces of old silver—very interesting. I had been reading up the subject and there was an illustration of quite a small piece which had fetched an immense sum at Christy’s. It looked to me just the same as*",7405,7486,1000,0
30,69087,30,0,"*I am much aged, my powers may not be what they were.” Here he clearly expected a contradiction. “In all probability this is the last case I shall ever investigate. But Hercule Poirot does not end with a failure. Messieurs et mesdames, I tell you, I mean to _know_. And*","*Poirot smiled at me indulgently. “You are like the little child who wants to know the way the engine works. You wish to see the affair, not as the family doctor sees it, but with the eye of a detective who knows and cares for no one—to whom they are*",14918,15604,1000,1
31,69087,31,0,"*Poirot gazed at her in silence for a minute or two, then he brought his hand down on the table with a sharp rap. “_Bien!_ That is that,” he said. His face hardened. “Now I appeal to these others who sit round this table, Mrs. Ackroyd, Major Blunt, Dr. Sheppard,*","*Messieurs et mesdames, I tell you, I mean to _know_. And I shall know—in spite of you all.” He brought out the last words provocatively, hurling them in our face as it were. I think we all flinched back a little, excepting Geoffrey Raymond, who remained good humored and imperturbable*",7694,8541,1000,0
32,69087,32,0,"*“Yes, miss,” agreed Parker. “Your hand was still on the handle as it is now.” “Then _allez_,” said Poirot. “Play me the little comedy.” Flora stood with her hand on the door handle, and Parker came stepping through the door from the hall, bearing the tray. He stopped just inside*","*“Very cold evening, eh, Sheppard?” said Colonel Carter, standing with his back to the fire. Caroline had taken Miss Ganett to her own room, and was there assisting her to disentangle herself from her many wraps. “Reminds me of the Afghan passes.” “Indeed?” I said politely. “Very mysterious business this*",635,1140,1000,1
33,69087,33,0,"*Who is left? Only Ralph and Flora! And say what you will, I don’t believe Ralph Paton is a murderer. A boy we’ve known all our lives.” Poirot was silent for a minute, watching the curling smoke rise from his cigarette. When at last he spoke, it was in a*","*On arrival at Liverpool I was surprised to find that Poirot was welcomed with acclamation. Superintendent Hayes, who met us, had worked with Poirot over some case long ago, and had evidently an exaggerated opinion of his powers. “Now we’ve got M. Poirot here we shan’t be long,” he said*",9839,10666,1000,0
34,69087,34,0,"*“You think she’d been up to her uncle’s bedroom? Well, why not? Why should she lie about it?” “Ah! that is just the question. It depends on what she was doing there, does it not?” “You mean—the money? Hang it all, you don’t suggest that it was Miss Ackroyd who*","*It’s been a nightmare, these last few days!” She sat down suddenly and buried her face in her hands. She spoke huskily through her fingers. “You don’t know what my life has been since I came here. Wanting things, scheming for them, lying, cheating, running up bills, promising to pay—oh!*",4885,5743,1000,1
35,69087,35,0,"*“How is it,” I asked, “that you told us that Mr. Ackroyd sent for you on Friday to his study? I hear now that it was _you_ who asked to speak to _him_?” For a minute the girl’s eyes dropped before mine. Then she spoke. “I meant to leave in*",*Poirot thought they were probably brown. He was wrong. They’re black.” And Caroline nodded her head several times. She evidently felt that she had scored a point over Poirot. I did not answer. I was puzzling over what the color of a pair of Ralph Paton’s boots had to do*,10834,11380,1000,1
36,69087,36,0,"*You got a good sum then as blackmail, and Major Ellerby went on paying you until he died. Now I want to hear about your latest experiment.” Parker still stared. “It is useless to deny. Hercule Poirot _knows_. It is so, what I have said about Major Ellerby, is it*","*Parker returned his gaze earnestly. “I hope you believe me, sir. I’ve been afraid all along the police would rake up that old business with Major Ellerby and be suspicious of me in consequence.” “_Eh bien_,” said Poirot at last. “I am disposed to believe you. But there is one*",8352,8738,1000,0
37,69087,37,0,"*Poirot,” she said, as I opened the front door, “you might tell him about the boots.” It was a most subtle parting shot. I wanted dreadfully to understand the enigma of the boots. When the old lady with the Breton cap opened the door to me, I found myself asking*","*“With special reference to cocaine?” asked Poirot. “How did you know?” I asked, somewhat surprised. For answer, the little man rose and crossed the room to where newspapers were filed. He brought me a copy of the _Daily Budget_, dated Friday, 16th September, and showed me an article dealing with*",15274,15789,1000,1
38,69087,38,0,"*Do we have bands round our wrists which register guilty heart-beats? There is such an invention, isn’t there?” “I have read of it, yes,” admitted Poirot. “But me, I am old-fashioned. I use the old methods. I work only with the little gray cells. Now let us begin—but first I*","*“You call it guessing. I call it knowing, my friend.” “In Cranchester?” I hazarded. “No,” replied Poirot gravely, “not in Cranchester.” He said no more, but at a gesture from him the assembled party took their seats. As they did so, the door opened once more and two other people*",15763,16159,1000,1
39,69087,39,0,"*“After death, James,” said Caroline; “to make a false clew.” “My good woman,” I said, “I examined the body, and I know what I’m talking about. That wound wasn’t inflicted after death—it was the cause of death, and you need make no mistake about it.” Caroline merely continued to look*","*Mrs. Ackroyd’s voice rose in shrill horror. “A private secretary—with practically no means of his own.” “It would have been a severe blow to you,” I said. “Now, Mrs. Ackroyd, I’ve got a message for you from M. Hercule Poirot.” “For me?” Mrs. Ackroyd looked quite alarmed. I hastened to*",9006,9982,1000,1
40,69087,40,0,"*You actually thought that I might have done it?” “Let us get back to the culpable conduct of Dr. Sheppard,” said Poirot dryly. “Dr. Sheppard consented to do what he could to help him. He was successful in hiding Captain Paton from the police.” “Where?” asked Raymond. “In his own*","*“And to think I never guessed!” “You see now why I drew attention to the reticence of your manuscript,” murmured Poirot. “It was strictly truthful as far as it went—but it did not go very far, eh, my friend?” I was too abashed to argue. “Dr. Sheppard has been very*",17724,17944,1000,0
41,69087,41,0,"*I’d already practically decided to tell you everything, but I was going to wait for a favorable opportunity. You might as well have it now.” And then and there I narrated the whole events of the evening as I have set them down here. The inspector listened keenly, occasionally interjecting*",*I would then have registered any amount of surprise and awe. I think the inspector was annoyed with me for declining to get thrilled. He picked up the china mug and invited me to accompany him to the billiard room. “I want to see if Mr. Raymond can tell us*,3839,4698,1000,0
42,69087,42,0,"*“He came to see me.” She spoke in a low, hurried voice. “I went out to meet him——” “In the summer-house, yes, I know.” “How do you know?” “Mademoiselle, it is the business of Hercule Poirot to know things. I know that you went out earlier in the evening, that*","*“I had connected her with the unknown man long before we actually came face to face with him. As soon as we found that quill. The quill suggested dope, and I remembered your account of Miss Russell’s visit to you. Then I found the article on cocaine in that morning’s*",10111,10937,1000,1
43,69087,43,0,"*“No, no, my child,” said Poirot kindly. “We can all realize the strain of this last week.” “It must have been a terrible ordeal,” I said. “And then to find that you knew,” continued Ursula. “How did you know? Was it Ralph who told you?” Poirot shook his head. “You*","*The girl hesitated, looking at him doubtfully. “You do not trust me,” said Poirot gently. “Yet all the same you came here to find me, did you not? Why was that?” “Because I don’t believe that Ralph did it,” said the girl in a very low voice. “And I think*",19496,19633,1000,0
44,69087,44,0,"*“I took very good care not to,” I said. “I’m fond of that boy.” “So am I. That’s why I say you’re talking nonsense. I don’t believe Ralph did it, and so the truth can’t hurt him, and we ought to give M. Poirot all the help we can. Why,*","*“Only about the patients you had that morning.” “The patients?” I demanded, unbelievingly. “Yes, your surgery patients. How many and who they were?” “Do you mean to say you were able to tell him that?” I demanded. Caroline is really amazing. “Why not?” asked my sister triumphantly. “I can see*",5193,5359,1000,0
45,69087,45,0,"*Uncle knew who he was, but he promised not to tell any one, because M. Poirot wanted to live quietly without being bothered by people.” “So that’s who he is,” I said slowly. “You’ve heard of him, of course?” “I’m rather an old fogey, as Caroline tells me,” I said,*","*“You haven’t got confidence in Inspector Davis?” I went on. “Of course she hasn’t,” said Caroline. “I haven’t either.” Any one would have thought it was Caroline’s uncle who had been murdered. “And how do you know he would take up the case?” I asked. “Remember he has retired from*",12408,12528,1000,0
46,69087,46,0,"*“The number is complete,” said Poirot. “Every one is here.” There was a ring of satisfaction in his tone. And with the sound of it I saw a ripple of something like uneasiness pass over all those faces grouped at the other end of the room. There was a suggestion*","*Poirot, but the matter does not rest on my evidence alone—except perhaps as to the exact words used. Remember, Major Blunt also heard Mr. Ackroyd talking to some one. He was on the terrace outside, and couldn’t catch the words clearly, but he distinctly heard the voices.” Poirot nodded. “I*",17458,18330,1000,1
47,69087,47,0,"*“And did Parker speak the truth?” “I rather think he did,” said Poirot thoughtfully. A few minutes later saw us retracing our steps to the village. “What was the point of that question about the glasses?” I asked curiously. Poirot shrugged his shoulders. “One must say something,” he remarked. “That*","*Let us leave it at that.” That night we had a little Mah Jong party. This kind of simple entertainment is very popular in King’s Abbot. The guests arrive in goloshes and waterproofs after dinner. They partake of coffee and later of cake, sandwiches, and tea. On this particular night*",13949,14028,1000,1
48,69087,48,0,"*And Major Blunt, I should say, is not good at concealments.” “Sometimes,” I said, “I wonder if we haven’t rather jumped to conclusions on one point.” “What is that?” “We’ve assumed that the blackmailer of Mrs. Ferrars is necessarily the murderer of Mr. Ackroyd. Mightn’t we be mistaken?” Poirot nodded*","*“Very good. Very good indeed. I wondered if that idea would come to you. Of course it is possible. But we must remember one point. The letter disappeared. Still, that, as you say, may not necessarily mean that the murderer took it. When you first found the body, Parker may*",2846,2897,1000,1
49,69087,49,0,"*“Yes, indeed. I suppose now that to you it would not make sense if I said that he went to Fernly that night because he was born in Kent?” I stared at him. “It certainly doesn’t seem to make sense to me,” I said dryly. “Ah!” said Poirot pityingly. “Well,*",*“But I will remind you of this. Life was not very easy for that mother and daughter. There were bills—there was constant trouble over small sums of money. Roger Ackroyd was a peculiar man over money matters. The girl might be at her wit’s end for a comparatively small sum.*,14885,15860,1000,1
50,69087,50,0,"*In fact, they said they hadn’t arrested Ralph at all. Mr. Raymond insists that it’s all a mistake—a—what do they call it?—_canard_ of the newspaper’s. I’ve forbidden it to be mentioned before the servants. Such a terrible disgrace. Fancy if Flora had actually been married to him.” Mrs. Ackroyd shut*","*“It would have been a severe blow to you,” I said. “Now, Mrs. Ackroyd, I’ve got a message for you from M. Hercule Poirot.” “For me?” Mrs. Ackroyd looked quite alarmed. I hastened to reassure her, and I explained what Poirot wanted. “Certainly,” said Mrs. Ackroyd rather doubtfully, “I suppose*",10842,11155,1000,0
51,69087,51,0,"*Method, order; never have I needed them more. Everything must fit in—in its appointed place—otherwise I am on the wrong tack.” He broke off, and whirled round upon me again. “Where is Marby?” “It’s on the other side of Cranchester.” “How far away?” “Oh!—fourteen miles, perhaps.” “Would it be possible*","*There was a spark of anger now underlying her nervousness. She flung up her head in a gesture that was vaguely familiar. “Is it really necessary to ask all these questions?” “Not at all,” I said, with an air of surprise and a tinge of apology in my manner. “I*",2196,2780,1000,0
52,69087,52,0,"*Her arms were spread out in front of her, and she had evidently just lifted her head from where it had been buried. Her eyes were red with weeping. “Ursula Bourne,” I murmured. But Poirot went past me with outstretched hands. “No,” he said, “that is not quite right, I*","*“We can all realize the strain of this last week.” “It must have been a terrible ordeal,” I said. “And then to find that you knew,” continued Ursula. “How did you know? Was it Ralph who told you?” Poirot shook his head. “You know what brought me to you to-night,”*",17725,17909,1000,0
53,69087,53,0,"*I didn’t want the servants to see me, so I slipped out through the drawing-room window. As I came back, I met Dr. Sheppard, and I fancied that he would think it queer. I was out of breath, for I had been running. I had no idea that he was*","*But let us not be in a hurry. Let us proceed slowly, with due order and method. Charles Kent is not yet formally charged with murder. Circumstances may arise which will render your story unnecessary.” Miss Russell rose. “Thank you very much, M. Poirot,” she said. “You have been very*",14423,14955,1000,1
54,69087,54,0,*So Mrs. Ferrars must have seen it. Ackroyd is not the type of the great lover who can forgive all for love’s sake. He is fundamentally a good citizen. All that was sound and wholesome and law-abiding in him must have turned from her utterly in that moment of revelation.*,"*The responsibility for her death doesn’t lie at your door.” “The question is, what am I to do now? The poor lady is dead. Why rake up past trouble?” “I rather agree with you,” I said. “But there’s another point. How am I to get hold of that scoundrel who*",7995,8427,1000,1
55,69087,55,0,"*“The question is, what am I to do now? The poor lady is dead. Why rake up past trouble?” “I rather agree with you,” I said. “But there’s another point. How am I to get hold of that scoundrel who drove her to death as surely as if he’d killed*","*But for some reason, obscure to myself, I continued to urge him. “At least, read the name of the man,” I said. Now Ackroyd is essentially pig-headed. The more you urge him to do a thing, the more determined he is not to do it. All my arguments were in*",361,1072,1000,1
56,69087,56,0,"*Some of us would do it if we could.” “Any one would think you were creaking at the joints to hear you talk,” cried Flora, half vexed, half amused. Blunt said nothing for a minute or two. Then he looked away from Flora into the middle distance and observed to*","*Poirot bowed. “I know Major Blunt by reputation,” he said politely. “I am glad to have encountered you, monsieur. I am in need of some information that you can give me.” Blunt looked at him inquiringly. “When did you last see M. Ackroyd alive?” “At dinner.” “And you neither saw*",7702,8695,1000,0
57,69087,57,0,"*“Do you admit it?” asked the inspector. “I don’t admit anything. Not till I know what you’ve got on me.” “Have you not read the papers in the last few days?” asked Poirot, speaking for the first time. The man’s eyes narrowed. “So that’s it, is it? I saw an*","*His reply was immediate. “_Mon ami_, I do not think; I know.” “Really?” I said incredulously. “Yes, indeed. I suppose now that to you it would not make sense if I said that he went to Fernly that night because he was born in Kent?” I stared at him. “It*",9861,10775,1000,1
58,69087,58,0,"*I’ll stand by her through thick and thin.” Flora held out her hand to him. “Thank you, Major Blunt,” she said. “Mademoiselle,” said Poirot, “will you let an old man congratulate you on your courage and your loyalty? And will you not misunderstand me if I ask you—ask you most*","*The first thing is to get a clear history of what happened that evening—always bearing in mind that the person who speaks may be lying.” I raised my eyebrows. “Rather a suspicious attitude.” “But necessary—I assure you, necessary. Now first—Dr. Sheppard leaves the house at ten minutes to nine. How*",7267,8210,1000,0
59,69087,59,0,"*Whether her designs upon Ackroyd’s silver had been strictly honorable I neither knew nor cared. What did interest me was the fact that Miss Russell must have entered the drawing-room by the window, and that I had not been wrong when I judged her to be out of breath with*",*M. Poirot wants to know whether a pair of boots Ralph had with him at the hotel were brown or black. A lot hangs on it.” Call me dense if you like. I didn’t see. “And how are you going to find out?” I asked. Caroline said there would be*,11031,11600,1000,0
60,69087,60,0,"*“Want me to sit in the chair whilst you take a blood test?” asked Raymond good-humoredly. “What’s the idea?” “M. Raymond, this chair was pulled out—so—last night when Mr. Ackroyd was found killed. Some one moved it back again into place. Did you do so?” The secretary’s reply came without*","*The butler spoke to Raymond. “Mr. Hammond has just arrived, sir,” he said. “He is anxious to know if he can be of any service, and he would be glad to have a word with you.” “I’ll come at once,” said the young man. He hurried out. Poirot looked inquiringly*",9645,10015,1000,0
