,book_idx,excerpt_idx,excerpt_pos,excerpt_text
10,69087,10,0.5231945062996538,"*“My friend the inspector took it for granted that any one using that path did so as a short cut to the house, but as soon as I saw the summer-house, I realized that the same path would be taken by any one using the summer-house as a rendezvous. Now it seems fairly certain that the stranger came neither to the front nor to the back door. Then did some one from the house go out and meet him? If so, what could be a more convenient place than that little summer-house? I searched it with the hope that I might find some clew inside. I found two, the scrap of cambric and the quill.” “And the scrap of cambric?” I asked curiously. “What about that?” Poirot raised his eyebrows. “You do not use your little gray cells,” he remarked dryly. “The scrap of starched cambric should be obvious.” “Not very obvious to me.” I changed the subject. “Anyway,” I said, “this man went to the summer-house to meet somebody. Who was that somebody?” “Exactly the question,” said Poirot. “You will remember that Mrs. Ackroyd and her daughter came over from Canada to live here?” “Is that what you meant to-day when you accused them of hiding the truth?” “Perhaps. Now another point. What did you think of the parlormaid’s story?” “What story?” “The story of her dismissal. Does it take half an hour to dismiss a servant? Was the story of those important papers a likely one? And remember,*

"
11,69087,11,0.9945120462022498,"*The dictaphone was on the table by the window, timed to go off at nine-thirty (the mechanism of that little device was rather clever—based on the principle of an alarm clock), and the arm-chair was pulled out so as to hide it from the door. I must admit that it gave me rather a shock to run into Parker just outside the door. I have faithfully recorded that fact. Then later, when the body was discovered, and I had sent Parker to telephone for the police, what a judicious use of words: “_I did what little had to be done!_” It was quite little—just to shove the dictaphone into my bag and push back the chair against the wall in its proper place. I never dreamed that Parker would have noticed that chair. Logically, he ought to have been so agog over the body as to be blind to everything else. But I hadn’t reckoned with the trained-servant complex. I wish I could have known beforehand that Flora was going to say she’d seen her uncle alive at a quarter to ten. That puzzled me more than I can say. In fact, all through the case there have been things that puzzled me hopelessly. Every one seems to have taken a hand. My greatest fear all through has been Caroline. I have fancied she might guess. Curious the way she spoke that day of my “strain of weakness.” Well, she will never know the truth. There is, as Poirot said,*

"
12,69087,12,0.09236140043386441,"*“That must have been most vexing,” I said. “I suppose, though, you hurried on to the Three Boars, felt faint, and went into the bar for a glass of brandy, and so were able to see if both the barmaids were on duty?” “It wasn’t a barmaid,” said Caroline unhesitatingly. “In fact, I’m almost sure that it was Flora Ackroyd, only——” “Only it doesn’t seem to make sense,” I agreed. “But if it wasn’t Flora, who could it have been?” Rapidly my sister ran over a list of maidens living in the neighborhood, with profuse reasons for and against. When she paused for breath, I murmured something about a patient, and slipped out. I proposed to make my way to the Three Boars. It seemed likely that Ralph Paton would have returned there by now. I knew Ralph very well—better, perhaps, than any one else in King’s Abbot, for I had known his mother before him, and therefore I understood much in him that puzzled others. He was, to a certain extent, the victim of heredity. He had not inherited his mother’s fatal propensity for drink, but nevertheless he had in him a strain of weakness. As my new friend of this morning had declared, he was extraordinarily handsome. Just on six feet, perfectly proportioned, with the easy grace of an athlete, he was dark, like his mother, with a handsome, sunburnt face always ready to break into a smile. Ralph Paton was of those born to charm easily and*

"
13,69087,13,0.8956570459867542,"*“You are very kind, Miss Ackroyd,” said Ursula in a low voice, “and you have every right to be exceedingly angry. Ralph behaved very badly—especially to you.” “You needn’t worry about that,” said Flora, giving her arm a consoling little pat. “Ralph was in a corner and took the only way out. I should probably have done the same in his place. I do think he might have trusted me with the secret, though. I wouldn’t have let him down.” Poirot rapped gently on a table and cleared his throat significantly. “The board meeting’s going to begin,” said Flora. “M. Poirot hints that we mustn’t talk. But just tell me one thing. Where is Ralph? You must know if any one does.” “But I don’t,” cried Ursula, almost in a wail. “That’s just it, I don’t.” “Isn’t he detained at Liverpool?” asked Raymond. “It said so in the paper.” “He is not at Liverpool,” said Poirot shortly. “In fact,” I remarked, “no one knows where he is.” “Excepting Hercule Poirot, eh?” said Raymond. Poirot replied seriously to the other’s banter. “Me, I know everything. Remember that.” Geoffrey Raymond lifted his eyebrows. “Everything?” He whistled. “Whew! that’s a tall order.” “Do you mean to say you can really guess where Ralph Paton is hiding?” I asked incredulously. “You call it guessing. I call it knowing, my friend.” “In Cranchester?” I hazarded. “No,” replied Poirot gravely, “not in Cranchester.” He said no more, but at a gesture from him the assembled party*

"
14,69087,14,0.7369230106167484,"*Quite docile, I believe, and all that, but mad as a hatter, poor lad.” “Who told you that?” Again a grin showed itself on Inspector Raglan’s face. “Your sister, Miss Sheppard, she told me all about it.” Really, Caroline is amazing. She never rests until she knows the last details of everybody’s family secrets. Unfortunately, I have never been able to instill into her the decency of keeping them to herself. “Jump in, inspector,” I said, opening the door of the car. “We’ll go up to The Larches together, and acquaint our Belgian friend with the latest news.” “Might as well, I suppose. After all, even if he is a bit balmy, it was a useful tip he gave me about those fingerprints. He’s got a bee in his bonnet about the man Kent, but who knows—there may be something useful behind it.” Poirot received us with his usual smiling courtesy. He listened to the information we had brought him, nodding his head now and then. “Seems quite O.K., doesn’t it?” said the inspector rather gloomily. “A chap can’t be murdering some one in one place when he’s drinking in the bar in another place a mile away.” “Are you going to release him?” “Don’t see what else we can do. We can’t very well hold him for obtaining money on false pretences. Can’t prove a ruddy thing.” The inspector tossed a match into the grate in a disgruntled fashion. Poirot retrieved it and put it neatly in a little*

"
15,69087,15,0.5391411783297657,"*I got to hear of what he was doing, because, in King’s Abbot, you get to hear of everything, but he did not take me into his confidence beforehand. And I, too, had my own preoccupations. On looking back, the thing that strikes me most is the piecemeal character of this period. Every one had a hand in the elucidation of the mystery. It was rather like a jig-saw puzzle to which every one contributed their own little piece of knowledge or discovery. But their task ended there. To Poirot alone belongs the renown of fitting those pieces into their correct place. Some of the incidents seemed at the time irrelevant and unmeaning. There was, for instance, the question of the black boots. But that comes later.... To take things strictly in chronological order, I must begin with the summons from Mrs. Ackroyd. She sent for me early on Tuesday morning, and since the summons sounded an urgent one, I hastened there, expecting to find her _in extremis_. The lady was in bed. So much did she concede to the etiquette of the situation. She gave me her bony hand, and indicated a chair drawn up to the bedside. “Well, Mrs. Ackroyd,” I said, “and what’s the matter with you?” I spoke with that kind of spurious geniality which seems to be expected of general practitioners. “I’m prostrated,” said Mrs. Ackroyd in a faint voice. “Absolutely prostrated. It’s the shock of poor Roger’s death. They say these things often aren’t*

"
16,69087,16,0.9421322568132515,"*For a moment I was inclined to think that the scene I had just witnessed was a gigantic piece of bombast—that he had been what he called “playing the comedy” with a view to making himself interesting and important. But, in spite of myself, I was forced to believe in an underlying reality. There had been real menace in his words—a certain indisputable sincerity. But I still believed him to be on entirely the wrong tack. When the door shut behind the last of the party he came over to the fire. “Well, my friend,” he said quietly, “and what do you think of it all?” “I don’t know what to think,” I said frankly. “What was the point? Why not go straight to Inspector Raglan with the truth instead of giving the guilty person this elaborate warning?” Poirot sat down and drew out his case of tiny Russian cigarettes. He smoked for a minute or two in silence. Then:— “Use your little gray cells,” he said. “There is always a reason behind my actions.” I hesitated for a moment, and then I said slowly: “The first one that occurs to me is that you yourself do not know who the guilty person is, but that you are sure that he is to be found amongst the people here to-night. Therefore your words were intended to force a confession from the unknown murderer?” Poirot nodded approvingly. “A clever idea, but not the truth.” “I thought, perhaps, that by making him*

"
17,69087,17,0.6183142500035916,"*They partake of coffee and later of cake, sandwiches, and tea. On this particular night our guests were Miss Ganett and Colonel Carter, who lives near the church. A good deal of gossip is handed round at these evenings, sometimes seriously interfering with the game in progress. We used to play bridge—chatty bridge of the worst description. We find Mah Jong much more peaceful. The irritated demand as to why on earth your partner did not lead a certain card is entirely done away with, and though we still express criticisms frankly, there is not the same acrimonious spirit. “Very cold evening, eh, Sheppard?” said Colonel Carter, standing with his back to the fire. Caroline had taken Miss Ganett to her own room, and was there assisting her to disentangle herself from her many wraps. “Reminds me of the Afghan passes.” “Indeed?” I said politely. “Very mysterious business this about poor Ackroyd,” continued the colonel, accepting a cup of coffee. “A deuce of a lot behind it—that’s what I say. Between you and me, Sheppard, I’ve heard the word blackmail mentioned!” The colonel gave me the look which might be tabulated “one man of the world to another.” “A woman in it, no doubt,” he said. “Depend upon it, a woman in it.” Caroline and Miss Ganett joined us at this minute. Miss Ganett drank coffee whilst Caroline got out the Mah Jong box and poured out the tiles upon the table. “Washing the tiles,” said the colonel facetiously. “That’s*

"
18,69087,18,0.045469564842616404,"*I don’t know why I should have been, except that there is a suggestion of cast iron about Miss Russell, a something that is above the ills of the flesh. Ackroyd’s housekeeper is a tall woman, handsome but forbidding in appearance. She has a stern eye, and lips that shut tightly, and I feel that if I were an under housemaid or a kitchenmaid I should run for my life whenever I heard her coming. “Good morning, Dr. Sheppard,” said Miss Russell. “I should be much obliged if you would take a look at my knee.” I took a look, but, truth to tell, I was very little wiser when I had done so. Miss Russell’s account of vague pains was so unconvincing that with a woman of less integrity of character I should have suspected a trumped-up tale. It did cross my mind for one moment that Miss Russell might have deliberately invented this affection of the knee in order to pump me on the subject of Mrs. Ferrars’s death, but I soon saw that there, at least, I had misjudged her. She made a brief reference to the tragedy, nothing more. Yet she certainly seemed disposed to linger and chat. “Well, thank you very much for this bottle of liniment, doctor,” she said at last. “Not that I believe it will do the least good.” I didn’t think it would either, but I protested in duty bound. After all, it couldn’t do any harm, and one must stick*

"
19,69087,19,0.29771431034235063,"*[Illustration: +---------------- +-----------------+ | + DOOR / GRANDFATHER | | / \ / CHAIR +---+ | | / + ] | | | + / SMALL X ] | | | \ / TABLE +---+ | | + | +++ | ||| +---+ CHAIR IN WHICH ___ | ||| ] | ACKROYD WAS / \ | ||| +---+ FOUND TABLE | | | ||| \___/ | ||| | ||| | +++ +---+ + | | ^ ] | CHAIR IN WHICH / \ | | | +---+ SHEPPARD SAT / / + | | | / / | | | DESK & + / | | | FIREPLACE CHAIR \ / | | +------------ + | +----------------------------------------+ ] The butler drew the chair in question out a good two feet from the wall, turning it so that the seat faced the door. “_Voilà ce qui est curieux_,” murmured Poirot. “No one would want to sit in a chair in such a position, I fancy. Now who pushed it back into place again, I wonder? Did you, my friend?” “No, sir,” said Parker. “I was too upset with seeing the master and all.” Poirot looked across at me. “Did you, doctor?” I shook my head. “It was back in position when I arrived with the police, sir,” put in Parker. “I’m sure of that.” “Curious,” said Poirot again. “Raymond or Blunt must have pushed it back,” I suggested. “Surely it isn’t important?” “It is completely unimportant,” said Poirot. “That is why*

"
20,69087,20,0.475354490209318,"*If he’s innocent, why doesn’t he come forward? We’ve got evidence against him, but it’s just possible that that evidence could be explained away. Then why doesn’t he give an explanation?” A lot more lay behind the inspector’s words than I knew at the time. Ralph’s description had been wired to every port and railway station in England. The police everywhere were on the alert. His rooms in town were watched, and any houses he had been known to be in the habit of frequenting. With such a _cordon_ it seemed impossible that Ralph should be able to evade detection. He had no luggage, and, as far as any one knew, no money. “I can’t find any one who saw him at the station that night,” continued the inspector. “And yet he’s well known down here, and you’d think somebody would have noticed him. There’s no news from Liverpool either.” “You think he went to Liverpool?” queried Poirot. “Well, it’s on the cards. That telephone message from the station, just three minutes before the Liverpool express left—there ought to be something in that.” “Unless it was deliberately intended to throw you off the scent. That might just possibly be the point of the telephone message.” “That’s an idea,” said the inspector eagerly. “Do you really think that’s the explanation of the telephone call?” “My friend,” said Poirot gravely, “I do not know. But I will tell you this: I believe that when we find the explanation of that telephone call*

"
21,69087,21,0.5066157139368167,"*He brought out the last words provocatively, hurling them in our face as it were. I think we all flinched back a little, excepting Geoffrey Raymond, who remained good humored and imperturbable as usual. “How do you mean—in spite of us all?” he asked, with slightly raised eyebrows. “But—just that, monsieur. Every one of you in this room is concealing something from me.” He raised his hand as a faint murmur of protest arose. “Yes, yes, I know what I am saying. It may be something unimportant—trivial—which is supposed to have no bearing on the case, but there it is. _Each one of you has something to hide._ Come, now, am I right?” His glance, challenging and accusing, swept round the table. And every pair of eyes dropped before his. Yes, mine as well. “I am answered,” said Poirot, with a curious laugh. He got up from his seat. “I appeal to you all. Tell me the truth—the whole truth.” There was a silence. “Will no one speak?” He gave the same short laugh again. “_C’est dommage_,” he said, and went out. That evening, at Poirot’s request, I went over to his house after dinner. Caroline saw me depart with visible reluctance. I think she would have liked to have accompanied me. Poirot greeted me hospitably. He had placed a bottle of Irish whisky (which I detest) on a small table, with a soda water siphon and a glass. He himself was engaged in brewing hot chocolate. It was a*

"
22,69087,22,0.6719151809444452,"*“_Eh bien_,” said Poirot at last. “I am disposed to believe you. But there is one thing I must request of you—to show me your bank-book. You have a bank-book, I presume?” “Yes, sir, as a matter of fact, I have it with me now.” With no sign of confusion, he produced it from his pocket. Poirot took the slim, green-covered book and perused the entries. “Ah! I perceive you have purchased £500 of National Savings Certificates this year?” “Yes, sir. I have already over a thousand pounds saved—the result of my connection with—er—my late master, Major Ellerby. And I have had quite a little flutter on some horses this year—very successful. If you remember, sir, a rank outsider won the Jubilee. I was fortunate enough to back it—£20.” Poirot handed him back the book. “I will wish you good-morning. I believe that you have told me the truth. If you have not—so much the worse for you, my friend.” When Parker had departed, Poirot picked up his overcoat once more. “Going out again?” I asked. “Yes, we will pay a little visit to the good M. Hammond.” “You believe Parker’s story?” “It is credible enough on the face of it. It seems clear that—unless he is a very good actor indeed—he genuinely believes it was Ackroyd himself who was the victim of blackmail. If so, he knows nothing at all about the Mrs. Ferrars business.” “Then in that case—who——” “_Précisément!_ Who? But our visit to M. Hammond will accomplish*

"
23,69087,23,0.44863303978048186,"*“Who was she with before she came to you?” “I’m afraid I don’t remember.” There was a spark of anger now underlying her nervousness. She flung up her head in a gesture that was vaguely familiar. “Is it really necessary to ask all these questions?” “Not at all,” I said, with an air of surprise and a tinge of apology in my manner. “I had no idea you would mind answering them. I am very sorry.” Her anger left her and she became confused again. “Oh! I don’t mind answering them. I assure you I don’t. Why should I? It—it just seemed a little odd, you know. That’s all. A little odd.” One advantage of being a medical practitioner is that you can usually tell when people are lying to you. I should have known from Mrs. Folliott’s manner, if from nothing else, that she did mind answering my questions—minded intensely. She was thoroughly uncomfortable and upset, and there was plainly some mystery in the background. I judged her to be a woman quite unused to deception of any kind, and consequently rendered acutely uneasy when forced to practice it. A child could have seen through her. But it was also clear that she had no intention of telling me anything further. Whatever the mystery centering around Ursula Bourne might be, I was not going to learn it through Mrs. Folliott. Defeated, I apologized once more for disturbing her, took my hat and departed. I went to see a couple*

"
24,69087,24,0.9042194032209404,"*But supposing that instead she was in the summer-house? If so, she must have gone there to meet some one. Now we know from Dr. Sheppard that some one from outside _did_ come to the house that night—the stranger whom he met just by the gate. At a first glance it would seem that our problem was solved, and that the stranger went to the summer-house to meet Ursula Bourne. It was fairly certain that he _did_ go to the summer-house because of the goose quill. That suggested at once to my mind a taker of drugs—and one who had acquired the habit on the other side of the Atlantic where sniffing ‘snow’ is more common than in this country. The man whom Dr. Sheppard met had an American accent, which fitted in with that supposition. “But I was held up by one point. _The times did not fit._ Ursula Bourne could certainly not have gone to the summer-house before nine-thirty, whereas the man must have got there by a few minutes past nine. I could, of course, assume that he waited there for half an hour. The only alternative supposition was that there had been two separate meetings in the summer-house that night. _Eh bien_, as soon as I went into that alternative I found several significant facts. I discovered that Miss Russell, the housekeeper, had visited Dr. Sheppard that morning, and had displayed a good deal of interest in cures for victims of the drug habit. Taking that*

"
25,69087,25,0.19959199505796832,"*That is the last moment at which he is known to have been alive.” Parker gave vent to an apologetic cough which brought the inspector’s eyes on him at once. “Well?” he said sharply. “If you’ll excuse me, sir, Miss Flora saw him after that.” “Miss Flora?” “Yes, sir. About a quarter to ten that would be. It was after that that she told me Mr. Ackroyd wasn’t to be disturbed again to-night.” “Did he send her to you with that message?” “Not exactly, sir. I was bringing a tray with soda and whisky when Miss Flora, who was just coming out of this room, stopped me and said her uncle didn’t want to be disturbed.” The inspector looked at the butler with rather closer attention than he had bestowed on him up to now. “You’d already been told that Mr. Ackroyd didn’t want to be disturbed, hadn’t you?” Parker began to stammer. His hands shook. “Yes, sir. Yes, sir. Quite so, sir.” “And yet you were proposing to do so?” “I’d forgotten, sir. At least I mean, I always bring the whisky and soda about that time, sir, and ask if there’s anything more, and I thought—well, I was doing as usual without thinking.” It was at this moment that it began to dawn upon me that Parker was most suspiciously flustered. The man was shaking and twitching all over. “H’m,” said the inspector. “I must see Miss Ackroyd at once. For the moment we’ll leave this room exactly*

"
26,69087,26,0.8725128219862944,"*“It was very unlikely, I know,” admitted Ursula, “but Ralph had often spoken of Dr. Sheppard, and I knew that he would be likely to consider him as his best friend in King’s Abbot.” “My dear child,” I said, “I have not the least idea where Ralph Paton is at the present moment.” “That is true enough,” said Poirot. “But——” Ursula held out the newspaper cutting in a puzzled fashion. “Ah! that,” said Poirot, slightly embarrassed; “a _bagatelle_, mademoiselle. A _rien du tout_. Not for a moment do I believe that Ralph Paton has been arrested.” “But then——” began the girl slowly. Poirot went on quickly:— “There is one thing I should like to know—did Captain Paton wear shoes or boots that night?” Ursula shook her head. “I can’t remember.” “A pity! But how should you? Now, madame,” he smiled at her, his head on one side, his forefinger wagging eloquently, “no questions. And do not torment yourself. Be of good courage, and place your faith in Hercule Poirot.” “And now,” said Caroline, rising, “that child is coming upstairs to lie down. Don’t you worry, my dear. M. Poirot will do everything he can for you—be sure of that.” “I ought to go back to Fernly,” said Ursula uncertainly. But Caroline silenced her protests with a firm hand. “Nonsense. You’re in my hands for the time being. You’ll stay here for the present, anyway—eh, M. Poirot?” “It will be the best plan,” agreed the little Belgian. “This evening I shall*

"
