,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
12,69087,12,0,"*“But if it wasn’t Flora, who could it have been?” Rapidly my sister ran over a list of maidens living*","*It seemed likely that Ralph Paton would have returned there by now. I knew Ralph very well—better, perhaps, than any*",70,123,62,0
13,69087,13,0,"*“That’s just it, I don’t.” “Isn’t he detained at Liverpool?” asked Raymond. “It said so in the paper.” “He is*",*Remember that.” Geoffrey Raymond lifted his eyebrows. “Everything?” He whistled. “Whew! that’s a tall order.” “Do you mean to say*,131,184,62,0
14,69087,14,0,"*Again a grin showed itself on Inspector Raglan’s face. “Your sister, Miss Sheppard, she told me all about it.” Really,*","*She never rests until she knows the last details of everybody’s family secrets. Unfortunately, I have never been able to*",18,41,62,1
15,69087,15,0,"*To take things strictly in chronological order, I must begin with the summons from Mrs. Ackroyd. She sent for me*","*She gave me her bony hand, and indicated a chair drawn up to the bedside. “Well, Mrs. Ackroyd,” I said,*",127,184,62,1
16,69087,16,0,"*“There is always a reason behind my actions.” I hesitated for a moment, and then I said slowly: “The first*","*Therefore your words were intended to force a confession from the unknown murderer?” Poirot nodded approvingly. “A clever idea, but*",167,220,62,0
17,69087,17,0,"*Caroline had taken Miss Ganett to her own room, and was there assisting her to disentangle herself from her many*","*“Very mysterious business this about poor Ackroyd,” continued the colonel, accepting a cup of coffee. “A deuce of a lot*",114,145,62,0
18,69087,18,0,"*She has a stern eye, and lips that shut tightly, and I feel that if I were an under housemaid*","*“Good morning, Dr. Sheppard,” said Miss Russell. “I should be much obliged if you would take a look at my*",41,75,62,0
19,69087,19,0,"*“_Voilà ce qui est curieux_,” murmured Poirot. “No one would want to sit in a chair in such a position,*","*I shook my head. “It was back in position when I arrived with the police, sir,” put in Parker. “I’m*",142,200,62,0
20,69087,20,0,"*That telephone message from the station, just three minutes before the Liverpool express left—there ought to be something in that.”*","*“Do you really think that’s the explanation of the telephone call?” “My friend,” said Poirot gravely, “I do not know.*",163,212,62,1
21,69087,21,0,*He got up from his seat. “I appeal to you all. Tell me the truth—the whole truth.” There was a*,"*“Will no one speak?” He gave the same short laugh again. “_C’est dommage_,” he said, and went out. That evening,*",143,164,62,1
22,69087,22,0,"*“Yes, we will pay a little visit to the good M. Hammond.” “You believe Parker’s story?” “It is credible enough*","*If so, he knows nothing at all about the Mrs. Ferrars business.” “Then in that case—who——” “_Précisément!_ Who? But our*",176,224,62,1
23,69087,23,0,*Her anger left her and she became confused again. “Oh! I don’t mind answering them. I assure you I don’t.*,"*I should have known from Mrs. Folliott’s manner, if from nothing else, that she did mind answering my questions—minded intensely.*",76,131,62,0
24,69087,24,0,"*Ursula Bourne could certainly not have gone to the summer-house before nine-thirty, whereas the man must have got there by*","*I could, of course, assume that he waited there for half an hour. The only alternative supposition was that there*",149,174,62,1
25,69087,25,0,"*he said sharply. “If you’ll excuse me, sir, Miss Flora saw him after that.” “Miss Flora?” “Yes, sir. About a*","*“Not exactly, sir. I was bringing a tray with soda and whisky when Miss Flora, who was just coming out*",31,82,62,0
26,69087,26,0,"*“I ought to go back to Fernly,” said Ursula uncertainly. But Caroline silenced her protests with a firm hand. “Nonsense.*","*You’ll stay here for the present, anyway—eh, M. Poirot?” “It will be the best plan,” agreed the little Belgian. “This*",199,227,62,1
27,69087,27,0,"*Ralph Paton was of those born to charm easily and without effort. He was self-indulgent and extravagant, with no veneration*",*On inquiry at the Three Boars I found that Captain Paton had just come in. I went up to his*,117,165,62,1
28,69087,28,0,"*“I don’t think so, sir, but I’ll make inquiries.” He moved towards the door, but the inspector held up a*","*“No, thanks. I’ll do my own inquiring. But first of all I want to fix the time a little more*",15,37,62,0
29,69087,29,0,"*Poirot,” she said. “You have been very kind—very kind indeed. You—you do believe me, don’t you? That Charles had nothing*","*Miss Russell departed. Poirot and I were left together. “So that’s that,” I said. “Every time we come back to*",26,87,62,0
30,69087,30,0,"*Yourself, Parker, Major Blunt, and Mr. Raymond. Parker I eliminated at once, since at whatever time the crime was discovered,*","*Parker, then, was cleared (of the murder, that is. I still thought it possible that he had been blackmailing Mrs.*",139,181,62,0
31,69087,31,0,"*What’s wrong? Is it Ralph?” I hardly knew why I said that—except, perhaps, that it had so often been Ralph.*","*“Oh! no, it’s not Ralph. Ralph’s in London——Damn! Here’s old Miss Ganett coming. I don’t want to have to talk*",63,118,62,0
32,69087,32,0,"*Who knows the secrets of human nature better than a hairdresser? “Also, I had a friend—a friend who for many*","*Figure to yourself that I miss even his stupidity. His _naïveté_, his honest outlook, the pleasure of delighting and surprising*",120,160,62,1
33,69087,33,0,"*“Poor boy, and so they’ve caught him. I consider, James, that it’s your duty to see that he isn’t hung.”*","*Not mentally responsible. That’s the line to take, clearly. I read only the other day that they’re very happy in*",0,41,62,1
34,69087,34,0,"*And finally there is the one you have just mentioned.” “Dear me,” I said, rather taken aback. “The case does*","*After the evening talk I have just chronicled, the affair seemed to me to enter on a different phase. The*",8,62,62,0
35,69087,35,0,*But I’ve seen all along that it wouldn’t be better for Ralph—it makes the case against him blacker than ever.*,*She turned to the inspector. “I admit everything; I was at my wit’s end for money. I never saw my*,0,47,62,1
36,69087,36,0,"*You’d think any fool would have seen the way things were last night, and then we shouldn’t have lost twelve*","*I know M. Poirot’s great reputation, of course,” he added courteously. “The police can’t advertise themselves, worse luck,” said Raglan.*",141,201,62,1
37,69087,37,0,"*“My dear Poirot,” I said in a voice that sounded strange and forced to my own ears, “you’ve been brooding*",*Who could have had a better knowledge of what killed Mr. Ferrars than the doctor who was attending him? When*,12,55,62,1
38,69087,38,0,"*Wanting things, scheming for them, lying, cheating, running up bills, promising to pay—oh! I hate myself when I think of*","*We’re not strong enough to stand alone, either of us. We’re weak, miserable, despicable things.” She looked at Blunt and*",139,184,62,1
39,69087,39,0,"*A most unpleasant woman. She has small pale flinty blue eyes, and however gushing her words may be, those eyes*",*Had I heard about Flora’s engagement? So suitable in every way. The dear young things had fallen in love at*,118,170,62,0
40,69087,40,0,*“Why’s that? Because of my name? What’s that to do with it? Is a man whose name is Kent bound*,"*There was so much meaning in his voice as to surprise the two police officers. As for Charles Kent, he*",46,91,62,0
41,69087,41,0,"*And then, too, it was his practice to keep a written record of the cases that proved interesting.” I gave*","*What is it that you would say?” “Well, as a matter of fact, I’ve read some of Captain Hastings’s narratives,*",37,82,62,1
42,69087,42,0,"*I discovered that Miss Russell, the housekeeper, had visited Dr. Sheppard that morning, and had displayed a good deal of*","*Who, then, did Ursula Bourne come to the rendezvous to meet? I was not long in doubt. First I found*",15,70,62,0
43,69087,43,0,"*“It is of no importance,” murmured Poirot. “Did you move a chair back against the wall when you went into*","*“There is one thing I should like to know from you, mademoiselle. When you were examining the things in the*",86,129,62,1
44,69087,44,0,*“I’ve been hanging up my overcoat.” “You could have hung up half a dozen overcoats in this time.” She was*,"*“Yes,” I said. “King’s Paddock. Mrs. Ferrars.” “I know,” said my sister. “How did you know?” “Annie told me.” Annie*",95,152,62,1
45,69087,45,0,"*“It _is_ the Tunisian dagger.” “Major Blunt hasn’t looked at it yet,” objected the inspector. “Saw it the moment I*","*“You said nothing about it,” said the inspector suspiciously. “Wrong moment,” said Blunt. “Lot of harm done by blurting out*",0,34,62,0
46,69087,46,0,*It appears that we were eating chops for lunch—the kitchen staff being regaled on tripe and onions. And two chops*,"*With magnificent mendacity, she explained to Poirot that although James laughed at her for doing so, she adhered strictly to*",142,177,62,1
47,69087,47,0,"*And say what you will, I don’t believe Ralph Paton is a murderer. A boy we’ve known all our lives.”*","*When at last he spoke, it was in a gentle far-away voice that produced a curious impression. It was totally*",161,195,62,0
48,69087,48,0,"*You are a man quick to think and to act.” “I’m not in the least anxious for your opinion, thank*","*The other day I spoke of concealments. Very well, all along have I seen what you are concealing. Mademoiselle Flora,*",139,198,62,1
49,69087,49,0,"*When Miss Ackroyd asked me to investigate the case, I went up to Fernly Park with the good Dr. Sheppard.*",*From there Inspector Raglan took me along the path which leads to the drive. My eye was caught by a*,141,177,62,1
50,69087,50,0,"*I thank you. Now, M. le docteur, will you kindly indicate to me the exact position of the dagger?” I*",*“The hilt of the dagger was plainly visible from the door then. Both you and Parker could see it at*,75,105,62,0
51,69087,51,0,"*“I know,” said my sister again. This time I was annoyed. “You can’t know,” I snapped. “I didn’t know myself*","*“It wasn’t Annie who told me. It was the milkman. He had it from the Ferrars’ cook.” As I say,*",0,43,62,1
52,69087,52,0,"*Kent glared at us sullenly, but did not reply. I saw his glance waver over the three of us, and*","*Beyond that, I couldn’t go.” “What the hell’s the meaning of all this?” asked Kent. “What have you got against*",121,179,62,1
53,69087,53,0,"*Do you tell your patients everything—everything, doctor? I think not. Nor do you tell your excellent sister everything either, is*","*On it lay a little circlet of gold. A woman’s wedding ring. I took it from him. “Look inside,” commanded*",178,229,62,0
54,69087,54,0,"*“To me?” said Flora. “Mademoiselle, you are engaged to Captain Ralph Paton. If any one is in his confidence, you*","*One little minute”—as Flora raised her head to speak—“say nothing till you have well reflected. Mademoiselle, his position grows daily*",94,132,62,1
55,69087,55,0,"*“Can you describe this young man to me, my good Parker?” “He was fair-haired, sir, and short. Very neatly dressed*","*A very presentable young man, sir, for his station in life.” Poirot turned to me. “The man you met outside*",174,199,62,1
56,69087,56,0,"*They’re all alike. Now, you being there, doctor, you must know exactly what she did say? I’m most anxious that*","*After all, you don’t repeat every little detail to the police, do you? There are family matters sometimes—nothing to do*",132,158,62,0
57,69087,57,0,"*“Mark my words,” she said suddenly, “I shouldn’t be at all surprised if Geoffrey Raymond and Flora weren’t married.” “Surely*",*“You never know. Some girls call men by their surnames. And you heard what Miss Ganett said this evening—about Flora’s*,110,141,62,1
58,69087,58,0,"*“Where is this money? In his desk?” “No, he always kept his cash in his bedroom. In an old collar-box,*",*I forgot. The door’s locked.” Inquiry from Parker elicited the information that Inspector Raglan was in the housekeeper’s room asking*,158,212,62,0
59,69087,59,0,"*She was quite right. I could have. I walked into the dining-room, gave Caroline the accustomed peck on the cheek,*","*“I know,” said my sister. “How did you know?” “Annie told me.” Annie is the house parlormaid. A nice girl,*",12,58,62,0
60,69087,60,0,"*“Indeed,” said the little man cheerfully, “this has not been a wasted morning. I have made the acquaintance of a*","*Who is the young man with the very dark hair and eyes, and the handsome face. He walks with his*",168,217,62,0
61,69087,61,0,*Because as I was coming back through the wood——” “Coming back through the wood?” I interrupted. Caroline had the grace*,*“I thought I would make a little round. The woods with their autumnal tints are so perfect at this time*,90,120,62,1
62,69087,62,0,"*I have more to say. The other day I spoke of concealments. Very well, all along have I seen what*",*let us not mind saying these things—why must one in England think it necessary to mention love as though it*,173,217,62,1
63,69087,63,0,"*“Quite so, sir. It makes me feel quite uneasy myself. If you don’t object to my accompanying you as far*","*“Come along.” I passed through the door on the right, Parker on my heels, traversed the little lobby where a*",150,179,62,0
64,69087,64,0,"*But I will leave no stone unturned. I promised Mademoiselle Flora. And she was very sure, that little one. But*","*He had entrusted the job to me. Why? Was it because, as in the case of questioning Major Blunt, he*",44,92,62,0
65,69087,65,0,*Roger was always a queer chap about money. She got in a mess and didn’t dare tell him. Poor kid.*,"*“Rum conversation we’ve been having. Like one of those Danish plays. But you’re a sound fellow, M. Poirot. Thank you.”*",102,152,62,0
66,69087,66,0,"*Came into a legacy a year ago, and like a fool let myself be persuaded into putting it into some*","*“He’s all right,” I said. “I’m sure of it.” “Nothing—disturbing?” “He had a legacy just a year ago,” I said.*",158,208,62,1
67,69087,67,0,*It must be some one who knew of Mr. Ackroyd’s purchase of the dictaphone and also some one with the*,*Here there were three conclusions open to me. (1) They might really have been made by Ralph Paton. He had*,44,86,62,0
68,69087,68,0,*It seems clear that the man Charles Kent was really off the premises by then. As to Ralph Paton——?” He*,"*He never went near the house, I am sure of that. He had no intention of doing so. The last*",111,154,62,1
69,69087,69,0,"*“What is Fate?” I asked irritably. “That I should live next to a man who seriously considers Porcupine Oilfields, and*","*I stared at him open-mouthed, and he burst out laughing. “No, no, it is not the insanity that I suffer*",74,109,62,1
70,69087,70,0,"*I queried, puzzled. “But yes. You will remember that every one agreed—you yourself included—that it took five minutes to walk*","*But you left the house at ten minutes to nine—both by your own statement and that of Parker, and yet*",139,174,62,1
71,69087,71,0,*“Now what was that object? You heard my arguments to-night in reference to the scrap of conversation overheard? As soon*,*They all agreed with my theory—but one vital fact seems to have escaped them. Granted that a dictaphone was being*,45,100,62,0
72,69087,72,0,"*“She must have gone out and posted it last night, just before—before——” He ripped open the envelope and drew out*",*So did I. We both had the impression of hearing the latch of the door give ever so slightly. I*,31,91,62,1
73,69087,73,0,"*Not mentally responsible. That’s the line to take, clearly. I read only the other day that they’re very happy in*",*But Caroline’s words had reminded me of something. “I never knew that Poirot had an imbecile nephew?” I said curiously.*,14,40,62,0
74,69087,74,0,*Again and again I put the question to myself and could get no satisfactory reply. At last I ventured a*,"*I said incredulously. “Yes, indeed. I suppose now that to you it would not make sense if I said that*",38,75,62,0
75,69087,75,0,"*But we know that Mr. Ackroyd was alive at a quarter to ten, therefore it was not Ralph who killed*","*“And who was the murderer?” inquired Poirot. “The American stranger. He may have been in league with Parker, and possibly*",17,50,62,0
76,69087,76,0,"*“Mademoiselle, you are engaged to Captain Ralph Paton. If any one is in his confidence, you are. I beg you,*","*One little minute”—as Flora raised her head to speak—“say nothing till you have well reflected. Mademoiselle, his position grows daily*",122,156,62,0
77,69087,77,0,"*“How does it feel to be Methuselah?” asked Flora. This time the laughter was more apparent, but Blunt was following*",*“That’s the beggar. Rum story. Some of us would do it if we could.” “Any one would think you were*,103,154,62,1
78,69087,78,0,"*But after all, happiness comes first. What dear Flora needs is an older man—some one steady and reliable, and then*",*Mrs. Ackroyd closed her eyes and shuddered. “Geoffrey Raymond was in a terrible way. Rang up Liverpool. But they wouldn’t*,22,70,62,1
79,69087,79,0,"*“You want to hunt him down? It will mean a lot of publicity, you know.” “Yes, I’ve thought of that.*","*Ackroyd rose and walked up and down. Presently he sank into the chair again. “Look here, Sheppard, suppose we leave*",30,77,62,0
80,69087,80,0,*It crossed my mind to wonder whether he was really any good as a detective. Had his big reputation been*,"*“Anything more you want to see, M. Poirot?” he inquired brusquely. “You would perhaps be so kind as to show*",123,165,62,1
81,69087,81,0,"*“Stay and lunch with us,” I suggested. Poirot shook his head. A faint twinkle came into his eye. “Not again*","*It occurred to me that there was not much which escaped Hercule Poirot. Caroline, of course, had not failed to*",25,63,62,0
82,69087,82,0,"*This time the laughter was more apparent, but Blunt was following out an idea of his own. “Remember the Johnny*",*Rum story. Some of us would do it if we could.” “Any one would think you were creaking at the*,56,101,62,0
83,69087,83,0,"*“I believe,” said Miss Ganett, temporarily diverted, “that it’s the right thing nowadays to say ‘Chee’ not ‘Chow.’” “Nonsense,” said*","*“Was she with any one?” “Very much so,” said Miss Ganett. The eyes of the two ladies met, and seemed*",85,143,62,0
84,69087,84,0,"*I refrained from comments, accepting Mrs. Ackroyd’s story on its merits. I even forbore to ask her why it was*","*“I was startled,” said Mrs. Ackroyd. “I heard footsteps coming along the terrace outside. I hastened out of the room*",87,130,62,1
85,69087,85,0,*He tapped the crumpled ball of paper. “What is that?” said Raymond sharply. “A wireless message—from a steamer now on*,*Remember—_the truth goes to Inspector Raglan in the morning_.” A slight gesture from Poirot enjoined me to stay behind the*,166,214,62,1
86,69087,86,0,"*“Don’t you?” said Blunt quickly. “I—oh, yes, of course.” Another silence, and then Flora burst out:— “I’m—I’ll tell you why*",*Hammond. He told us about the will. Uncle Roger has left me twenty thousand pounds. Think of it—twenty thousand beautiful*,179,220,62,0
87,69087,87,0,"*There was a confused murmur of voices in the hall, and then Parker appeared with our local inspector and a*","*A good kind gentleman like Mr. Ackroyd. The butler says it is murder. No possibility of accident or suicide, doctor?”*",58,91,62,1
88,69087,88,0,"*I passed through the door on the right, Parker on my heels, traversed the little lobby where a small flight*","*Very nimbly, for a man of his build, he dropped on one knee and applied his eye to the keyhole.*",21,72,62,1
89,69087,89,0,"*What did you say to each other?” “It’s difficult. You see——” “Mademoiselle,” said Poirot, interrupting her, “in this matter I*","*Dr. Sheppard will be discreet, and so shall I. See, I will help you. This Charles Kent, he is your*",134,170,62,1
90,69087,90,0,*Caroline and Miss Ganett joined us at this minute. Miss Ganett drank coffee whilst Caroline got out the Mah Jong*,"*“That’s right—washing the tiles, as we used to say in the Shanghai Club.” It is the private opinion of both*",68,104,62,1
91,69087,91,0,"*Poirot rose to his feet bowing. “Messieurs et Mesdames, this reunion of mine is at an end. Remember—_the truth goes*","*A slight gesture from Poirot enjoined me to stay behind the rest. I obeyed, going over to the fire and*",158,184,62,1
92,69087,92,0,"*“I don’t quite understand. What has been stolen? What do you want me to tell you?” “It’s just this, Miss*","*Is that right?” “Quite right. I had been to say good-night to him.” “And the time is correct?” “Well, it*",62,99,62,0
93,69087,93,0,"*It was the milkman. He had it from the Ferrars’ cook.” As I say, there is no need for Caroline*",*My sister continued: “What did she die of? Heart failure?” “Didn’t the milkman tell you that?” I inquired sarcastically. Sarcasm*,165,200,62,1
94,69087,94,0,*“The one person I am glad to see in this infernal place.” I raised my eyebrows. “What’s the place been*,"*“Not to mince matters,” he said gloomily, “I’m in the devil of a mess. In fact, I haven’t the least*",45,106,62,1
95,69087,95,0,"*Not a muscle of her face moved. She merely opened her eyes a trifle wider, and asked, with a tinge*","*But at that moment it came to me—the resemblance that had haunted me all along, something familiar in the defiance*",195,221,62,1
96,69087,96,0,"*“I’ll come at once,” said the young man. He hurried out. Poirot looked inquiringly at the chief constable. “The family*","*Raymond,” murmured M. Poirot. “He has the air efficient, that one.” “I believe Mr. Ackroyd considered him a most able*",56,91,62,1
97,69087,97,0,"*He had regained his composure, but as he took off the pince-nez he habitually wore and polished them I observed*",*Through the window? Has anything been taken?” He went towards the desk. “You think it’s burglary?” I said slowly. “What*,192,228,62,1
98,69087,98,0,"*I never saw that happen before!” It was then that I went on, goaded by Caroline’s gibes, and rendered reckless*",*I pass over the scene that followed. I was made to say exactly where this treasure was found. I was*,42,85,62,0
99,69087,99,0,"*“This gentleman will tell you,” said Poirot. He indicated Inspector Raglan. The latter hesitated, glanced at Superintendent Hayes, then at*",*“I was away from Fernly Park by twenty-five minutes past nine. You can ask at the Dog and Whistle. That’s*,37,86,62,1
100,69087,100,0,"*With an eye on possible publication in the future, I had divided the work into chapters, and the night before*","*I was obliged to go out to a case at some distance away, and it was past eight o’clock when*",44,88,62,0
101,69087,101,0,"*I have always wanted to go to South America. I sighed, and then looked up to find Mr. Porrott eyeing*","*“You will go there, yes?” he asked. I shook my head with a sigh. “I could have gone,” I said,*",152,180,62,0
102,69087,102,0,"*Raymond?” “As I say, it’s nothing of consequence—just this. I was in debt—badly, and that legacy came in the nick*",*Five hundred pounds puts me on my feet again with a little to spare.” He smiled at us both with*,201,223,62,1
103,69087,103,0,"*Our way back to the village was punctuated by his complaints. “This alters everything, this does. I don’t know whether*","*Inspector Raglan, who had only had the idea presented to him a short half-hour ago, looked at Poirot unhappily, and*",14,61,62,0
104,69087,104,0,"*I didn’t attempt to argue with her. “Just tell me this, doctor,” said Miss Russell. “Suppose you are really a*","*I gave her a short lecture on the subject, and she listened with close attention. I still suspected her of*",173,210,62,1
105,69087,105,0,*Therefore I concluded that the telephone call must have been sent by an accomplice. I was not quite pleased with*,*“I next examined the _motive_ for the call. That was difficult. I could only get at it by judging its*,141,171,62,0
106,69087,106,0,"*“I’m mad even to think of such a thing. No, I won’t even admit to you the wild suspicion that*","*I’ll tell you this much, though. Something she said made me think that the person in question might be actually*",16,39,62,0
107,69087,107,0,"*“Including mine,” I said dryly. “Very well. None of them correspond. That leaves us two alternatives. Ralph Paton, or the*","*When we get hold of those two——” “Much valuable time may have been lost,” broke in Poirot. “I don’t quite*",167,195,62,1
108,69087,108,0,"*But, of course, one must remember that Ralph was in several air raids as a young boy. The results are*","*People are not responsible for their actions in the least. They lose control, you know, without being able to help*",0,26,62,1
109,69087,109,0,"*Can you tell me that, sir?” It was the secretary who answered. “In the silver table in the drawing-room.” “What?”*","*The others looked at me. “Yes, doctor?” said the inspector encouragingly. “It’s nothing.” “Yes, doctor?” said the inspector again, still*",148,170,62,1
110,69087,0,0,"*You understand the kind of thing I mean. And while he replies, watch his face without seeming to watch it.*","*“I was up here last Wednesday, I remember, walking up and down this same terrace. Ackroyd was with me—full of*",104,185,83,1
111,69087,1,0,"*“You’ve been reading detective stories.” She admitted that she had. “The essence of a detective story,” I said, “is to*","*Is there really such a thing?” I shook my head regretfully. “I’m afraid there isn’t. There’s _curare_, of course.” I*",26,93,83,1
112,69087,2,0,"*“Quite right, sir,” said Parker. “I had just closed the door,” continued Flora. “Yes, miss,” agreed Parker. “Your hand was*",*Flora spoke. “Oh! Parker. Mr. Ackroyd doesn’t want to be disturbed again to-night.” “Is that right?” she added in an*,20,85,83,1
113,69087,3,0,*I saw the reflection of that thought in Poirot’s next question. “Who left the summer-house first?” “I did.” “Leaving Ralph*,"*That I was in my room, you mean? Oh! no. But surely—oh! I see, they might think—they might think——” I*",130,202,83,1
114,69087,4,0,"*Everything goes to show that that was the individual admitted by the window, and though Mr. Ackroyd was seen alive*",*here is the colonel who returns.” Colonel Melrose entered with an animated manner. “That telephone call has been traced at*,139,206,83,0
115,69087,5,0,"*“My dear Poirot,” I said in a voice that sounded strange and forced to my own ears, “you’ve been brooding*",*I have been unable to discover any trace of a legacy. You had to invent some way of accounting for*,116,198,83,1
116,69087,6,0,"*He sometimes affects the pose of the bluff male, intent on the game and indifferent to gossip. But nobody is*","*How do you make out that Miss Flora’s been lucky? Very charming girl and all that, I know.” “I mayn’t*",81,152,83,0
117,69087,7,0,"*“Inspector Raglan has been asking me that,” she said resentfully. “I’ve told him, and I’ll tell you. I’m perfectly certain*","*it’s too bad.” Poirot tactfully made a diversion. “It is true what I heard you say, Major Blunt. There is*",54,120,83,1
118,69087,8,0,"*Caroline and I looked at each other. “Very well,” I said, rising. “But if I take the beastly thing, I*",*I wanted dreadfully to understand the enigma of the boots. When the old lady with the Breton cap opened the*,121,201,83,1
119,69087,9,0,"*Flora raised her hand to her throat, gave a little cry, and I hurried to catch her as she fell.*",*Then I hurried downstairs again. I met the inspector just coming from the door which led into the kitchen quarters.*,96,163,83,0
120,69087,10,0,*Now it seems fairly certain that the stranger came neither to the front nor to the back door. Then did*,"*Poirot raised his eyebrows. “You do not use your little gray cells,” he remarked dryly. “The scrap of starched cambric*",49,126,83,1
121,69087,11,0,"*Then later, when the body was discovered, and I had sent Parker to telephone for the police, what a judicious*",*But I hadn’t reckoned with the trained-servant complex. I wish I could have known beforehand that Flora was going to*,69,151,83,0
122,69087,12,0,"*I knew Ralph very well—better, perhaps, than any one else in King’s Abbot, for I had known his mother before*","*Just on six feet, perfectly proportioned, with the easy grace of an athlete, he was dark, like his mother, with*",135,209,83,0
123,69087,13,0,*“M. Poirot hints that we mustn’t talk. But just tell me one thing. Where is Ralph? You must know if*,"*“Me, I know everything. Remember that.” Geoffrey Raymond lifted his eyebrows. “Everything?” He whistled. “Whew! that’s a tall order.” “Do*",99,180,83,0
124,69087,14,0,"*She never rests until she knows the last details of everybody’s family secrets. Unfortunately, I have never been able to*","*He’s got a bee in his bonnet about the man Kent, but who knows—there may be something useful behind it.”*",41,123,83,1
125,69087,15,0,"*She sent for me early on Tuesday morning, and since the summons sounded an urgent one, I hastened there, expecting*","*I spoke with that kind of spurious geniality which seems to be expected of general practitioners. “I’m prostrated,” said Mrs.*",143,210,83,1
126,69087,16,0,*Poirot sat down and drew out his case of tiny Russian cigarettes. He smoked for a minute or two in*,"*Therefore your words were intended to force a confession from the unknown murderer?” Poirot nodded approvingly. “A clever idea, but*",138,220,83,1
127,69087,17,0,*We find Mah Jong much more peaceful. The irritated demand as to why on earth your partner did not lead*,"*“Reminds me of the Afghan passes.” “Indeed?” I said politely. “Very mysterious business this about poor Ackroyd,” continued the colonel,*",57,135,83,0
128,69087,18,0,"*Ackroyd’s housekeeper is a tall woman, handsome but forbidding in appearance. She has a stern eye, and lips that shut*","*I took a look, but, truth to tell, I was very little wiser when I had done so. Miss Russell’s*",30,96,83,1
129,69087,19,0,"*“No one would want to sit in a chair in such a position, I fancy. Now who pushed it back*","*“Curious,” said Poirot again. “Raymond or Blunt must have pushed it back,” I suggested. “Surely it isn’t important?” “It is*",149,223,83,0
130,69087,20,0,"*There’s no news from Liverpool either.” “You think he went to Liverpool?” queried Poirot. “Well, it’s on the cards. That*","*“My friend,” said Poirot gravely, “I do not know. But I will tell you this: I believe that when we*",144,223,83,1
131,69087,21,0,"*He brought out the last words provocatively, hurling them in our face as it were. I think we all flinched*","*“Yes, yes, I know what I am saying. It may be something unimportant—trivial—which is supposed to have no bearing on*",0,74,83,0
132,69087,22,0,"*You have a bank-book, I presume?” “Yes, sir, as a matter of fact, I have it with me now.” With*","*And I have had quite a little flutter on some horses this year—very successful. If you remember, sir, a rank*",26,98,83,0
133,69087,23,0,*She flung up her head in a gesture that was vaguely familiar. “Is it really necessary to ask all these*,"*I assure you I don’t. Why should I? It—it just seemed a little odd, you know. That’s all. A little*",24,91,83,0
