,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
14,69087,14,0,"*Raymond nodded, and went on his way, calling over his shoulder:— “Go into the drawing-room. You know the way. The*","*“Oh! I don’t think so. It’s gone half-past seven, Dr. Sheppard.” She paused a minute before saying, “I—didn’t know you*",631,867,250,1
15,69087,15,0,"*In dear Roger’s place, I should not have objected to revealing the provisions of my will. But men are so*","*“Nothing. At least, Roger came in. And I thought he was out for a walk. And he said: ‘What’s all*",319,555,250,1
16,69087,16,0,"*He was self-indulgent and extravagant, with no veneration for anything on earth, but he was lovable nevertheless, and his friends*","*Glad to see you.” He came forward to meet me, hand outstretched, a sunny smile lighting up his face. “The*",76,162,250,0
17,69087,17,0,"*Colonel Melrose entered with an animated manner. “That telephone call has been traced at last,” he said. “It did not*",*“That is what I find so extraordinary. There seems no rhyme or reason in the thing.” Poirot carefully straightened a*,73,264,250,0
18,69087,18,0,"*It was a very clever touch, that. You must have some excuse for arriving at Fernly, finding the body, and*",*I found what I was looking for. Among your patients that morning was the steward of an American liner. Who*,870,967,250,1
19,69087,19,0,"*I don’t know why I should have been, except that there is a suggestion of cast iron about Miss Russell,*","*Ackroyd’s housekeeper is a tall woman, handsome but forbidding in appearance. She has a stern eye, and lips that shut*",112,142,250,0
20,69087,20,0,"*Let us proceed slowly, with due order and method. Charles Kent is not yet formally charged with murder. Circumstances may*",*How did you manage to spot Miss Russell as the person Charles Kent came to meet? Did you notice the*,289,407,250,0
21,69087,21,0,"*And then came her meeting with Ralph Paton, and the love affair which culminated in a secret marriage. Ralph had*","*But to people like Ralph Paton, turning over a new leaf is easier in theory than in practice. He hoped*",162,273,250,0
22,69087,22,0,"*Parker transferred a respectful attention to Poirot. “Parker,” said the little man, “when you broke down the door with Dr.*","*“Anything else?” “Yes, sir, this chair was drawn out a little more.” He indicated a big grandfather chair to the*",325,426,250,1
23,69087,23,0,"*“And as to anything interesting,” I said. “What about a gold wedding ring with a date and ‘From R.’ inside.”*",*“You never know. Some girls call men by their surnames. And you heard what Miss Ganett said this evening—about Flora’s*,697,857,250,1
24,69087,24,0,"*Surely, if she had done so, she would have left some word behind to say what she contemplated doing? Women,*",*I think I can safely say that it was at this moment that a foreboding of the future first swept*,34,189,250,0
25,69087,25,0,"*straight to butler’s pantry. (Confirmed by housekeeper, Miss Russell, who came down to speak to him about something at 9.47,*",*Cooper (cook).—In Servants’ Hall._ _Gladys Jones (second housemaid).—In Servants’ Hall._ _Elsie Dale.—Upstairs in bedroom. Seen there by Miss Russell and*,786,836,250,1
26,69087,26,0,*“It seems quite clear by now that he didn’t get away from here by train. He must simply have walked*,"*Poirot has the same idea,” said Miss Ganett thoughtfully. “It’s a curious coincidence, but I was out for a walk*",690,755,250,0
27,69087,27,0,"*His tone in uttering that name was so peculiar that I looked up, puzzled. “I don’t quite understand you?” I*",*Very good indeed. I wondered if that idea would come to you. Of course it is possible. But we must*,58,172,250,0
28,69087,28,0,*He had spoken as though Ralph had not been near the place for months. I had no time to puzzle*,"*On this occasion I congratulated Miss Ganett on not joining in ill-natured gossip. Rather a neat counterattack, I thought. It*",151,354,250,1
29,69087,29,0,*“Then in that case—who——” “_Précisément!_ Who? But our visit to M. Hammond will accomplish one purpose. It will either clear*,*All sorts of theories are flying about.” “Ah! And yet it is so simple. The true explanation leapt to the*,114,251,250,1
30,69087,30,0,*“The Chinese put down the tiles so quickly it sounds like little birds pattering.” For some few minutes we played*,"*Hand in glove with the great detective, and not a hint as to the way things are going.” “James is*",604,645,250,0
31,69087,31,0,*Poirot?” asked Flora. “I should like you to meet my mother. She is—very fond of Ralph.” The little man bowed.*,"*He nodded. “My good friend,” he said gently and reproachfully, “Hercule Poirot does not run the risk of disarranging his*",201,358,250,1
32,69087,32,0,"*“No, detained under suspicion.” “And what account does he give of himself?” “Precious little,” said the inspector, with a grin.*","*Superintendent Hayes, who met us, had worked with Poirot over some case long ago, and had evidently an exaggerated opinion*",143,192,250,0
33,69087,33,0,"*“There’s very little for me to add. I left the summer-house about nine-forty-five, and tramped about the lanes, trying to*","*“No alibi,” murmured Raymond. “That’s bad. I believe you, of course, but—it’s a bad business.” “It makes things very simple,*",151,230,250,0
34,69087,34,0,"*Who, then, did Ursula Bourne come to the rendezvous to meet? I was not long in doubt. First I found*","*A secret marriage, an engagement announced on the day of the tragedy, the stormy interview in the wood, and the*",699,796,250,0
35,69087,35,0,*How could he be?” She stared at Ursula as though she had never seen her before. “Married to Bourne?” she*,"*“You must not mind our being surprised,” she said. “You see, we had no idea of such a thing. You*",839,891,250,0
36,69087,36,0,"*“When?” “She gave notice yesterday, I believe.” “To you?” “Oh, no. _I_ have nothing to do with the servants. Miss*",*Miss Russell pursed up her lips. “It was none of my doing. I understand Mr. Ackroyd found fault with her*,228,366,250,0
37,69087,37,0,"*“My friend, Dr. Sheppard, said something of the butler being suspected?” “That’s all bunkum,” said Raglan instantly. “These high-class servants*",*I felt a secret admiration for the way he took the bull by the horns. I saw a look of*,753,819,250,0
38,69087,38,0,"*“What’s the meaning of all this?” began Raymond. “The list I have just read,” said Poirot, “is a list of*","*“I will start at the beginning. When Miss Ackroyd asked me to investigate the case, I went up to Fernly*",460,546,250,1
39,69087,39,0,"*“I am. I know Ralph better than you do.” “Of course he didn’t do it,” said Caroline, who had been*","*“Miss Ackroyd,” I said, “wants you to—to——” “To find the murderer,” said Flora in a clear voice. “I see,” said*",262,460,250,1
40,69087,40,0,"*“In his own house?” “Ah, no, indeed,” said Poirot. “You should ask yourself the question that I did. If the*","*I was too abashed to argue. “Dr. Sheppard has been very loyal,” said Ralph. “He has stood by me through*",674,886,250,1
41,69087,41,0,*“The police must see him exactly as he is now.” Blunt nodded in instant comprehension. His face was expressionless as*,"*“You think it’s burglary?” I said slowly. “What else could it be? There’s no question of suicide, I suppose?” “No*",874,979,250,1
42,69087,42,0,"*Now, if he had been dictating a letter——” “You mean he was reading a letter aloud,” said Raymond slowly. “Even*",*“Surely a man wouldn’t read letters of that type aloud to himself—not unless he was—well—going balmy.” “You have all forgotten*,333,386,250,0
43,69087,43,0,"*“_Précisément._ There is also this which, you will remember, I picked up in the summer-house?” He held out to me*","*If so, what could be a more convenient place than that little summer-house? I searched it with the hope that*",555,739,250,1
44,69087,44,0,*Here there were three conclusions open to me. (1) They might really have been made by Ralph Paton. He had*,*One pair of Ralph’s shoes had been obtained from the Three Boars by the police. Neither Ralph nor any one*,599,754,250,0
45,69087,45,0,*But to you she has already come as a patient before.” “Miss Russell!” I exclaimed. “_Précisément._ I wish much to*,"*he murmured. “There you go again,” I grumbled. “According to you everything is obvious. But you leave me walking about*",46,166,250,1
46,69087,46,0,*It was totally unlike his usual manner. “Let us take a man—a very ordinary man. A man with no idea*,*That is the beginning. The desire for money grows. He must have more—and more! He is intoxicated by the gold*,0,145,250,0
47,69087,47,0,"*I saw the repulsion, the horror, in Ackroyd’s face. So Mrs. Ferrars must have seen it. Ackroyd is not the*","*“As a matter of fact, she didn’t actually say that it was a man. But of course——” “Of course,” I*",29,189,250,0
48,69087,48,0,"*“To-morrow,” said Flora, in a clear voice. “It’s no good, mother, going on like this. Whatever else I am, I’m*","*“I do not like it,” she said at last, “but I will do what you say.” She sat down again*",470,636,250,1
49,69087,49,0,*But take the advice of Hercule Poirot—do not conceal it from mademoiselle herself.” Blunt had shown several signs of restlessness*,"*he said sharply. “You think that she loves the Capitaine Ralph Paton—but I, Hercule Poirot, tell you that that is*",121,159,250,0
50,69087,50,0,"*I asked. “Eh? What do you say—fishy?” I explained to the best of my ability. “And they say that, do*","*“_C’est possible._” “For no reason whatever,” I declared. “_Les femmes_,” generalized Poirot. “They are marvelous! They invent haphazard—and by miracle*",94,125,250,1
51,69087,51,0,"*I went across to it and opened it. There was no one there. “Nerves,” murmured Ackroyd to himself. He unfolded*","*“No,” I cried impulsively, “read it now.” Ackroyd stared at me in some surprise. “I beg your pardon,” I said,*",79,277,250,1
52,69087,52,0,"*I have no children or near relations to be spared, so do not fear publicity. If you can, Roger, my*","*“It was meant for my eyes, and my eyes only.” He put the letter in the envelope and laid it*",613,680,250,0
53,69087,53,0,"*They had been walking along, side by side, their heads close together, and she had been talking very earnestly. I*","*His big red cheeks seemed to have fallen in, and he looked a positive wreck of his usual jolly, healthy*",398,513,250,0
54,69087,54,0,"*“Nonsense,” said Caroline immediately. “She took it on purpose. Don’t tell me!” It is odd how, when you have a*",*It’s been coming on for the last six months. She’s looked positively hag-ridden. And you have just admitted that she*,852,962,250,0
55,69087,55,0,*All my arguments were in vain. The letter had been brought in at twenty minutes to nine. It was just*,"*I turned to the left towards the village, and almost cannoned into a man coming in the opposite direction. “This*",369,577,250,1
56,69087,56,0,*. . . . . . .. . . . . SUMMER . +---+ HOUSE . | |LODGE -----------------+ +---+--------------*,"*She was the last person to see her uncle alive. Does she know yet?” Raymond shook his head. “Well, no*",770,857,250,0
57,69087,57,0,"*“Ah! And yet it is so simple. The true explanation leapt to the eye, did it not?” “Did it?” I*","*But here we are at Mr. Hammond’s.” The lawyer was in his office, and we were ushered in without any*",63,100,250,0
58,69087,58,0,"*The parlormaid was in the hall, and it was she who helped me on with my overcoat. I observed her*",*“Indeed—indeed he ought to come back.” She was looking at me with appealing eyes. “Does no one know where he*,749,888,250,0
59,69087,59,0,"*After the slight unpleasantness always occasioned by my corrections of Caroline’s somewhat faulty arithmetic, we started a new hand. “East*","*“Your own wind, too,” he said. “_And_ you’ve got two Pungs of Dragons. We must be careful. Miss Caroline’s out*",73,226,250,0
60,69087,60,0,"*“Absolutely prostrated. It’s the shock of poor Roger’s death. They say these things often aren’t felt at the _time_, you*",*That dreadful little Frenchman—or Belgian—or whatever he is. Bullying us all like he did. It has quite upset me. Coming*,647,807,250,1
61,69087,61,0,*“Not—not while we’re in all this trouble. Oh! please. If you go——” She turned away a little. “You want me*,"*“There’s something awfully consoling about you,” said Flora. “You make things so simple.” “Things are simple as a rule,” said*",607,758,250,1
62,69087,62,0,"*Clearly he wished me to remain silent. But now he rose briskly to his feet, clearing his throat. “I demand*","*He hurried down the path with me close behind him, and joined the others by the pond. “This is M.*",897,963,250,1
63,69087,63,0,*|--==--+--==---==--+---==---==----+ . |PANTRY| DINING | DRAWING | . | | ROOM | ROOM | . | | | | .*,*. . . . . . . . . . . PATH . . . . . .. LAWN .*,496,587,250,0
64,69087,64,0,"*“As I say, it’s nothing of consequence—just this. I was in debt—badly, and that legacy came in the nick of*","*You have done well.” “I’m glad I’m cleared from suspicion,” laughed Raymond. “I’ll be off now.” “So that is that,”*",561,742,250,0
65,69087,65,0,"*“Nice young fellow that,” said the inspector. “Something honest and ingenuous about him.” I agreed. In the two years that*",*“Only that when I arrived last night for dinner I heard the lid of the silver table being shut down*,754,967,250,0
66,69087,66,0,"*I noticed, just as I was turning the handle, a sound from within—the shutting down of a window, I took*","*“Oh! I don’t think so. It’s gone half-past seven, Dr. Sheppard.” She paused a minute before saying, “I—didn’t know you*",166,317,250,0
67,69087,67,0,*“That’s the beggar. Rum story. Some of us would do it if we could.” “Any one would think you were*,*“Not—not while we’re in all this trouble. Oh! please. If you go——” She turned away a little. “You want me*,471,663,250,1
68,69087,68,0,"*“Oh!” I said, rather taken aback. “And on your reticence,” he added. I said “Oh!” again. “Not so did Hastings*","*Come, we must go over to my house and set the stage for my little performance.” Caroline was in the*",558,699,250,1
69,69087,69,0,*Hammond.” “You believe Parker’s story?” “It is credible enough on the face of it. It seems clear that—unless he is*,"*It was very careless of me.” “But not at all, my good friend, not at all. I laid no commands*",142,282,250,1
70,69087,70,0,"*His glance, challenging and accusing, swept round the table. And every pair of eyes dropped before his. Yes, mine as*","*“And a great deal of valuable information,” he added quietly. “Such as——?” He shook his head. “Why not have told*",584,792,250,0
71,69087,71,0,"*“I didn’t know myself until I got there, and I haven’t mentioned it to a soul yet. If that girl*","*“There you go again,” I said. “Rushing along without rhyme or reason. Why on earth should Mrs. Ferrars wish to*",252,446,250,0
72,69087,72,0,"*“Good, we will be colleagues then. In a minute or two I fancy Major Blunt will join us. He is*",*You comprehend? So it will be your part to ask the questions.” “What questions do you want me to ask?”*,509,555,250,0
73,69087,73,0,"*I looked curiously at him. He was rearranging a few objects on the table, setting them straight with precise fingers.*",*Ursula Bourne disappeared. The inspector turned to Miss Russell. “How long has she been here? Have you got a copy*,802,831,250,1
74,69087,74,0,"*‘_Is that Dr. Sheppard? Parker, the butler at Fernly, speaking. Will you please come at once, sir. Mr. Ackroyd has*","*“Fancy saying a thing like that.” “Where is Mr. Ackroyd?” I asked suddenly. “Still in the study, I fancy, sir.*",35,80,250,1
75,69087,75,0,"*“Curious,” said Poirot again. “Raymond or Blunt must have pushed it back,” I suggested. “Surely it isn’t important?” “It is*","*that was very simple. You leave Mr. Ackroyd at—ten minutes to nine, was it not?” “Yes, exactly, I should say.”*",261,445,250,0
76,69087,76,0,"*In an old collar-box, to be accurate. Funny idea, wasn’t it?” “I think,” said the lawyer, “we ought to make*",*I forgot. The door’s locked.” Inquiry from Parker elicited the information that Inspector Raglan was in the housekeeper’s room asking*,733,771,250,1
77,69087,77,0,"*“The essence of a detective story,” I said, “is to have a rare poison—if possible something from South America, that*","*Death is instantaneous, and Western science is powerless to detect it. That is the kind of thing you mean?” “Yes.*",687,724,250,1
78,69087,78,0,*“It must have been between twenty and twenty-five minutes past nine. It was not yet half-past when I got back*,"*“Straight out the same way he came, by the path that joined the drive just inside the lodge gates.” Poirot*",0,28,250,1
79,69087,79,0,*“Did he tell you if the dancer was really a Grand Duchess?” I inquired. “He was not at liberty to*,*Caroline was exactly like a cat that is full to overflowing with rich cream. She was positively purring. “He talked*,554,775,250,0
80,69087,80,0,"*See you, all these people to-night are suspects. Amongst them, I shall find the person who killed Mr. Ackroyd.” “You*","*Mademoiselle Caroline, believe me, I do everything possible to render you service. Good-evening.” We went out, leaving Caroline, rather like*",40,111,250,1
81,69087,81,0,"*Poor Roger’s dead.” Flora drew away from him, her eyes dilating with horror. “When?” she whispered. “When?” “Very soon after*","*Flora soon revived, and I brought her mother to her, telling her what to do for the girl. Then I*",901,978,250,0
82,69087,82,0,"*“He ought to come back,” she said. “Indeed—indeed he ought to come back.” She was looking at me with appealing*",*She had had a visit from Poirot and was very pleased and important about it. “I am helping him with*,31,205,250,0
83,69087,83,0,"*I hesitated with my hand on the door handle, looking back and wondering if there was anything I had left*","*Preceding me to the hall, Parker helped me on with my overcoat, and I stepped out into the night. The*",374,505,250,0
84,69087,84,0,"*It was almost out.” “Ah!” said Poirot. The exclamation sounded almost triumphant. He went on:— “Look round you, my good*","*“Just show me,” said Poirot. [Illustration: +---------------- +-----------------+ | + DOOR / GRANDFATHER | | / \ / CHAIR +---+*",46,146,250,1
85,69087,85,0,"*_The times did not fit._ Ursula Bourne could certainly not have gone to the summer-house before nine-thirty, whereas the man*","*Taking that in conjunction with the goose quill, I assumed that the man in question came to Fernly to meet*",273,377,250,1
86,69087,86,0,"*“No, to his own house.” “How do you know?” “The side window,” said Caroline briefly. It seemed to me that*","*“Really, Caroline,” I said, and retired into my surgery. Ten minutes later Caroline tapped at the door and entered. In*",851,970,250,1
87,69087,87,0,"*Poirot, this is the second time I’ve been here this morning. I was anxious to catch you.” “Perhaps I’d better*","*“Oh, it’s of no consequence, really. But, as a matter of fact, my conscience has been pricking me ever since*",682,745,250,0
88,69087,88,0,"*It left her in difficulties, and before she could pull herself together, I had passed on. I went home thoughtful,*","*She rose and came towards me as I stood somewhat surprised. I don’t know why I should have been, except*",670,731,250,0
89,69087,89,0,"*I consider, James, that it’s your duty to see that he isn’t hung.” “What do you expect me to do?”*","*Caroline merely looked at me with the air of a Christian martyr enjoying martyrdom. “You are so self-contained, James,” she*",175,370,250,0
90,69087,90,0,*Then he must have been in the room at that minute?” “Possibly. But we must not exclude the likelihood of*,*That was one hypothesis. (2) There was the possibility that the footmarks might have been made by somebody else who*,255,391,250,0
91,69087,91,0,"*“I’ve been longer than a quarter of an hour, I’m afraid,” I remarked. “But once that good lady starts talking*","*“Ursula Bourne,” I murmured. But Poirot went past me with outstretched hands. “No,” he said, “that is not quite right,*",176,371,250,1
92,69087,92,0,"*I saw the dark flush under his tan. “You have been blind, monsieur. Blind! She is loyal, the little one.*","*“D’you really think——” he began, and stopped. He is one of those inarticulate men who find it hard to put*",30,122,250,0
93,69087,93,0,"*“Doctor, how can you? Have you forgotten? That dreadful little Frenchman—or Belgian—or whatever he is. Bullying us all like he*","*It has quite upset me. Coming on top of Roger’s death.” “I’m very sorry, Mrs. Ackroyd,” I said. “I don’t*",916,937,250,1
94,69087,94,0,"*Mrs. Ackroyd sighed—a tribute to her mother’s heart, whilst her eyes remained shrewdly observant of me. “I was wondering. You*","*We feel you are quite an old friend, although we have only really known you just over two years.” Mrs.*",779,890,250,1
95,69087,95,0,*She held out her left hand. On the third finger of it was an exquisitely set single pearl. “I’m going*,"*It keeps me in the family, you see.” I took both her hands in mine. “My dear,” I said, “I*",885,917,250,0
96,69087,96,0,"*I happen to know that he’s dining out the other side of the county, and, I believe, staying the night....”*","*“Souvenirs,” he said. “No. 1, Dr. Sheppard; No. 2, my humble self. One from Major Blunt will be forthcoming in*",797,960,250,0
97,69087,97,0,*I dare say you hadn’t the least idea she was doing it even. Men _are_ so simple. She knows that*,"*“You are very dull to-day, James. No animation about you. It’s that liver of yours.” Our conversation then dealt with*",107,194,250,0
98,69087,98,0,"*Did you do so?” The secretary’s reply came without a second’s hesitation. “No, indeed I didn’t. I don’t even remember*","*“Of no consequence whatever. What I really want to ask you is this, M. Raymond: Did any stranger come to*",511,576,250,0
99,69087,99,0,"*My friend, everything points to the assumption that he is guilty.” “What!” I exclaimed. Poirot nodded. “Yes, that stupid inspector—for*","*“Dr. Sheppard,” she said hesitatingly. “That is my name,” I replied. “I must apologize for calling upon you like this,*",459,687,250,0
100,69087,100,0,*But after he had gone—it came to me suddenly.” “What came to you?” “His meaning. Of course Ralph is in*,"*“But it rather depends on what kind of a hand you have to start with, doesn’t it?” “You’ll never get*",116,361,250,1
101,69087,101,0,"*“Lord, what an edge,” he exclaimed. “A child could drive that into a man—as easy as cutting butter. A dangerous*","*He probably died without knowing who his assailant was.” “Butlers can creep about as soft-footed as cats,” said Inspector Davis.*",488,588,250,1
102,69087,102,0,"*You took the money, did you not?” “The money,” said Blunt sharply. There was a silence which lasted for at*","*I’m not pretending to be the kind of girl you like, young and innocent and simple. I don’t care if*",552,745,250,0
103,69087,103,0,"*Poirot nodded approvingly. “A clever idea, but not the truth.” “I thought, perhaps, that by making him believe you knew,*","*Therefore, I said to myself, Ralph Paton is not the murderer. “I satisfied myself that the call could not have*",619,851,250,0
104,69087,104,0,*His wife’s child by her first marriage was only seven years old when his mother died. He is now twenty-five.*,*Roger Ackroyd’s wife had admittedly died of drink. Ashley Ferrars had been a drunkard for many years before his death.*,826,977,250,0
105,69087,105,0,*Very quiet and ladylike. An excellent worker.” “Then why is she leaving?” asked the inspector. Miss Russell pursed up her*,"*“Yes, sir.” “Why is that?” “I disarranged some papers on Mr. Ackroyd’s desk. He was very angry about it, and*",571,729,250,0
106,69087,106,0,*I’m going up now to compare them with those footmarks. The constable is up there seeing that no one tampers*,"*We assented, and all drove up in the colonel’s car. The inspector was anxious to get at once to the*",800,839,250,1
107,69087,107,0,*“What time was that?” “It must have been between twenty and twenty-five minutes past nine. It was not yet half-past*,"*But let us not be in a hurry. Let us proceed slowly, with due order and method. Charles Kent is*",323,460,250,0
108,69087,108,0,"*he cried triumphantly. “What do you make of that?” I only stared. He slipped the quill into his pocket, and*","*He descended the steps of the Dutch garden as he spoke. “Let us walk a little,” he said over his*",342,580,250,0
109,69087,109,0,"*“It seems to me utterly irrelevant,” I declared. “I wouldn’t say that,” demurred the inspector. “But I must confess I*","*“I don’t see how that can well be,” said the police officer. “I suppose you’re hinting that they’re faked? I’ve*",584,693,250,1
110,69087,0,0,*It has not done you much good. You lost most of it in speculation—then you put the screw on too*,"*Reply was ‘No answer.’” * * * * * “It was a clever idea,” said Poirot. “The call was genuine.*",466,794,333,0
111,69087,1,0,"*“You’re not sure,” she said. “I am. I know Ralph better than you do.” “Of course he didn’t do it,”*","*Please, M. Poirot, won’t you help us? If—if it is a question of money——” Poirot held up his hand. “Not*",335,589,333,0
112,69087,2,0,*“You will remember that Mrs. Ackroyd and her daughter came over from Canada to live here?” “Is that what you*,*Afterwards the murderer came in that way._” “And who was the murderer?” inquired Poirot. “The American stranger. He may have*,59,350,333,0
113,69087,3,0,"*He had declared that his stepfather would not hear of his marrying a penniless girl. Better to be married secretly,*",*But he was in a very awkward hole financially. He seized at the chance. His debts would be paid. He*,190,454,333,0
114,69087,4,0,"*Yes, and old George Evans with his ulcer. And lastly——” She paused significantly. “Well?” Caroline brought out her climax triumphantly.*",*At least—— I remembered her persistent conversation on the subject of drug-taking and from that she had led the conversation*,386,641,333,1
115,69087,5,0,"*“Yes,” I said, “I see that.” “Now I have made it my business to find out more about this man.*","*I found two, the scrap of cambric and the quill.” “And the scrap of cambric?” I asked curiously. “What about*",655,950,333,0
116,69087,6,0,*But I soon put a stop to that. She’s always hated me. Naturally. _I_ saw through her.” I began to*,*“Mr. Ackroyd cashed a cheque for a hundred pounds yesterday.” “A hundred pounds?” “Yes. For wages and other expenses due*,281,594,333,1
117,69087,7,0,*I was puzzling over what the color of a pair of Ralph Paton’s boots had to do with the case.*,*Ten minutes later Caroline tapped at the door and entered. In her hand she held what seemed to be a*,166,491,333,1
118,69087,8,0,"*_Each one of you has something to hide._ Come, now, am I right?” His glance, challenging and accusing, swept round*",*If your sister had not happened to pass through the wood that day somebody else would have done so.” “I*,200,460,333,1
119,69087,9,0,"*“Have you not read the papers in the last few days?” asked Poirot, speaking for the first time. The man’s*","*As near as nothing to quarter to ten, it was. How about that?” Inspector Raglan wrote down something in his*",685,956,333,1
120,69087,10,0,*Ralph charged Ursula with having irretrievably ruined his prospects by her ill-timed revelation. Ursula reproached Ralph with his duplicity. They*,"*If only Ackroyd could have been proved to have been killed before a quarter to ten, and not after. I*",331,636,333,1
121,69087,11,0,*“I am not mad. It was the little discrepancy in time that first drew my attention to you—right at the*,"*(I went through similar actions the other day, when you were with Mrs. Ackroyd—it took ten minutes exactly.) Then home—and*",584,891,333,1
122,69087,12,0,*He endeavored to make his tone kindly and patronizing. Poirot watched him go off. Then he turned to me with*,"*The girl rose, and stood facing him. “M. Poirot,” she said in a clear voice, “I swear to you—swear solemnly—that*",517,849,333,1
123,69087,13,0,*Not till I know what you’ve got on me.” “Have you not read the papers in the last few days?”*,"*demanded Kent. “Inquiries will be made,” said the inspector. “If you’ve spoken the truth, you won’t have anything to complain*",626,928,333,0
124,69087,14,0,"*Things haven’t been going well with me, doctor. But have a drink, won’t you?” “Thanks,” I said, “I will.” He*","*Coming to dine? Or is this a professional call?” The last was in allusion to my black bag, which I*",274,580,333,1
125,69087,15,0,"*She’s a good servant, and she says Ma’am, and doesn’t object to wearing caps and aprons (which I declare to*","*“Oh! yes,” she added firmly. But I had noted the momentary hesitation, and I knew that there was still something*",434,699,333,0
126,69087,16,0,"*The last was in allusion to my black bag, which I had laid down on the oak chest. I explained*","*I received a vague impression that my dining there displeased her in some way, but I couldn’t imagine why. “How’s*",526,834,333,0
127,69087,17,0,*last night from a public call office at King’s Abbot station. And at 10.23 the night mail leaves for Liverpool.”*,"*“Yes,” I replied. “I heard the church clock chime the hour.” “How long would it take him to reach the*",105,394,333,0
128,69087,18,0,*“You know the result of her investigations. Ralph Paton _had_ had a pair of boots with him. The first question*,"*“Discrepancy in time?” I queried, puzzled. “But yes. You will remember that every one agreed—you yourself included—that it took five*",27,337,333,1
129,69087,19,0,"*“Yes. Is there really such a thing?” I shook my head regretfully. “I’m afraid there isn’t. There’s _curare_, of course.”*","*“He arrived at the Three Boars yesterday morning,” she said. “And he’s still there. Last night he was out with*",593,853,333,0
130,69087,20,0,*So I wrote to him in the way I have just told you.” “And in the morning you came to*,"*“You have been very kind—very kind indeed. You—you do believe me, don’t you? That Charles had nothing to do with*",43,327,333,1
131,69087,21,0,"*“And I had plenty of time to myself.” And then came her meeting with Ralph Paton, and the love affair*",*His debts would be paid. He could start again with a clean sheet. His was not a nature to envisage*,154,468,333,0
132,69087,22,0,"*I append a plan of the room with the chair in question marked with an X. “Just show me,” said*","*Otherwise I do not know. You will find, M. le docteur, if you have much to do with cases of*",455,760,333,0
133,69087,23,0,*Caroline’s attention was distracted from her own inventive exercises. She pointed out to Miss Ganett that a hand consisting of*,"*But they’re wonderful fellows, these foreign detectives. Up to all sorts of dodges, I believe.” “Pung,” said Miss Ganett, in*",210,485,333,1
